Date,Rate
20090727,4.846
20090728,4.735
20090729,4.666
20090730,4.621
20090731,4.52
20090803,4.543
20090804,4.545
20090805,4.505
20090806,4.521
20090807,4.612
20090810,4.562
20090811,4.564
20090812,4.589
20090813,4.587
20090814,4.524
20090817,4.546
20090818,4.532
20090819,4.55
20090820,4.537
20090821,4.52
20090824,4.521
20090825,4.449
20090826,4.43
20090827,4.433
20090828,4.431
20090831,4.492
20090901,4.546
20090902,4.575
20090903,4.671
20090904,4.665
20090907,4.695
20090908,4.683
20090909,4.685
20090910,4.644
20090911,4.538
20090914,4.549
20090915,4.531
20090916,4.521
20090917,4.537
20090918,4.53
20090921,4.558
20090922,4.554
20090923,4.537
20090924,4.461
20090925,4.467
20090928,4.474
20090929,4.46
20090930,4.52
20091001,4.537
20091002,4.467
20091005,4.428
20091006,4.468
20091007,4.441
20091008,4.416
20091009,4.465
20091012,4.453
20091013,4.479
20091014,4.532
20091015,4.621
20091016,4.655
20091019,4.654
20091020,4.581
20091021,4.631
20091022,4.618
20091023,4.69
20091026,4.689
20091027,4.638
20091028,4.621
20091029,4.706
20091030,4.654
20091102,4.632
20091103,4.654
20091104,4.7
20091105,4.723
20091106,4.746
20091109,4.693
20091110,4.667
20091111,4.665
20091112,4.682
20091113,4.781
20091116,4.862
20091117,4.76
20091118,4.849
20091119,4.968
20091120,4.977
20091123,4.936
20091124,4.99
20091125,5.059
20091126,5.182
20091127,5.11
20091130,4.995
20091201,4.881
20091202,4.848
20091203,4.89
20091204,5.003
20091207,5.137
20091208,5.35
20091209,5.605
20091210,5.448
20091211,5.293
20091214,5.473
20091215,5.734
20091216,5.516
20091217,5.674
20091218,5.796
20091221,5.963
20091222,5.747
20091223,5.74
20091224,5.739
20091225,5.739
20091228,5.732
20091229,5.734
20091230,5.774
20091231,5.774
20100101,5.774
20100104,5.722
20100105,5.652
20100106,5.652
20100107,5.643
20100108,5.585
20100111,5.522
20100112,5.658
20100113,5.88
20100114,6.074
20100115,5.996
20100118,5.929
20100119,5.92
20100120,6.161
20100121,6.088
20100122,6.263
20100125,6.194
20100126,6.244
20100127,6.756
20100128,7.162
20100129,6.854
20100201,6.626
20100202,6.731
20100203,6.72
20100204,6.69
20100205,6.625
20100208,6.77
20100209,6.396
20100210,6.026
20100211,5.966
20100212,6.153
20100215,6.253
20100216,6.409
20100217,6.378
20100218,6.544
20100219,6.46
20100222,6.426
20100223,6.487
20100224,6.524
20100225,6.661
20100226,6.362
20100301,6.268
20100302,6.163
20100303,5.996
20100304,6.093
20100305,6.067
20100308,6.225
20100309,6.264
20100310,6.246
20100311,6.327
20100312,6.226
20100315,6.21
20100316,6.138
20100317,6.108
20100318,6.264
20100319,6.348
20100322,6.443
20100323,6.305
20100324,6.361
20100325,6.28
20100326,6.202
20100329,6.293
20100330,6.441
20100331,6.529
20100401,6.543
20100402,6.545
20100405,6.542
20100406,6.982
20100407,7.169
20100408,7.364
20100409,7.151
20100412,6.672
20100413,6.811
20100414,7.078
20100415,7.138
20100416,7.387
20100419,7.613
20100420,7.881
20100421,8.093
20100422,8.839
20100423,8.656
20100426,9.561
20100427,9.69
20100428,9.971
20100429,9.036
20100430,8.962
20100503,8.501
20100504,9.397
20100505,10.172
20100506,11.309
20100507,12.449
20100510,7.766
20100511,7.443
20100512,7.243
20100513,7.356
20100514,7.714
20100517,8.055
20100518,7.565
20100519,7.822
20100520,7.781
20100521,7.824
20100524,7.788
20100525,7.726
20100526,7.697
20100527,7.704
20100528,7.667
20100531,7.707
20100601,7.85
20100602,8.024
20100603,8.08
20100604,8.141
20100607,8.123
20100608,8.119
20100609,8.152
20100610,8.141
20100611,8.182
20100614,8.339
20100615,9.082
20100616,9.341
20100617,9.339
20100618,9.421
20100621,9.487
20100622,9.798
20100623,10.368
20100624,10.41
20100625,10.418
20100628,10.587
20100629,10.452
20100630,10.426
20100701,10.275
20100702,10.211
20100705,10.203
20100706,10.148
20100707,10.158
20100708,10.276
20100709,10.271
20100712,10.232
20100713,10.196
20100714,10.262
20100715,10.322
20100716,10.249
20100719,10.43
20100720,10.463
20100721,10.496
20100722,10.406
20100723,10.38
20100726,10.371
20100727,10.269
20100728,10.222
20100729,10.22
20100730,10.297
20100802,10.19
20100803,10.088
20100804,10.228
20100805,10.196
20100806,10.147
20100809,10.169
20100810,10.316
20100811,10.36
20100812,10.395
20100813,10.483
20100816,10.695
20100817,10.689
20100818,10.589
20100819,10.647
20100820,10.752
20100823,10.907
20100824,11.03
20100825,11.407
20100826,11.415
20100827,11.446
20100830,11.406
20100831,11.348
20100901,11.326
20100902,11.292
20100903,11.322
20100906,11.479
20100907,11.674
20100908,11.816
20100909,11.703
20100910,11.732
20100913,11.371
20100914,11.37
20100915,11.482
20100916,11.55
20100917,11.56
20100920,11.56
20100921,11.294
20100922,11.039
20100923,11.034
20100924,11.047
20100927,10.898
20100928,10.807
20100929,10.645
20100930,10.452
20101001,10.146
20101004,10.019
20101005,10.017
20101006,9.882
20101007,9.814
20101008,9.771
20101011,9.269
20101012,9.03
20101013,8.784
20101014,8.886
20101015,8.894
20101018,8.879
20101019,9.015
20101020,9.049
20101021,9.296
20101022,9.357
20101025,9.36
20101026,9.666
20101027,10.391
20101028,10.405
20101029,10.561
20101101,10.704
20101102,10.79
20101103,10.854
20101104,11.212
20101105,11.458
20101108,11.407
20101109,11.318
20101110,11.551
20101111,11.595
20101112,11.389
20101115,11.42
20101116,11.619
20101117,11.634
20101118,11.599
20101119,11.564
20101122,11.833
20101123,11.881
20101124,11.921
20101125,11.934
20101126,11.773
20101129,11.785
20101130,11.857
20101201,11.809
20101202,11.652
20101203,11.563
20101206,11.623
20101207,11.659
20101208,11.69
20101209,11.688
20101210,11.683
20101213,11.682
20101214,11.74
20101215,11.859
20101216,11.921
20101217,11.903
20101220,11.901
20101221,11.965
20101222,12.014
20101223,12.204
20101224,12.186
20101227,12.283
20101228,12.289
20101229,12.489
20101230,12.484
20101231,12.472
20110103,12.521
20110104,12.591
20110105,12.617
20110106,12.638
20110107,12.605
20110110,12.293
20110111,11.683
20110112,11.225
20110113,11.306
20110114,11.254
20110117,11.173
20110118,11.444
20110119,11.492
20110120,11.371
20110121,11.303
20110124,11.222
20110125,11.34
20110126,11.454
20110127,11.503
20110128,11.46
20110131,11.338
20110201,11.048
20110202,10.804
20110203,10.889
20110204,10.945
20110207,11.052
20110208,11.196
20110209,11.261
20110210,11.41
20110211,11.516
20110214,11.584
20110215,11.803
20110216,11.859
20110217,11.795
20110218,11.721
20110221,11.712
20110222,11.763
20110223,11.754
20110224,11.861
20110225,11.88
20110228,11.938
20110301,12.042
20110302,12.08
20110303,12.083
20110304,12.249
20110307,12.331
20110308,12.84
20110309,12.9
20110310,12.756
20110311,12.814
20110314,12.434
20110315,12.481
20110316,12.326
20110317,12.289
20110318,12.288
20110321,12.258
20110322,12.514
20110323,12.551
20110324,12.571
20110325,12.576
20110328,12.629
20110329,12.703
20110330,12.763
20110331,12.837
20110401,12.747
20110404,12.718
20110405,12.684
20110406,12.715
20110407,12.817
20110408,12.859
20110411,12.859
20110412,12.872
20110413,12.919
20110414,13.274
20110415,13.826
20110418,14.549
20110419,14.48
20110420,14.751
20110421,14.903
20110422,14.903
20110425,14.903
20110426,15.327
20110427,16.184
20110428,15.703
20110429,15.662
20110502,15.655
20110503,15.271
20110504,15.414
20110505,15.509
20110506,15.506
20110509,15.712
20110510,15.432
20110511,15.569
20110512,15.526
20110513,15.441
20110516,15.613
20110517,15.625
20110518,15.8
20110519,15.998
20110520,16.572
20110523,17.03
20110524,16.757
20110525,16.725
20110526,16.38
20110527,16.418
20110530,16.431
20110531,16.038
20110601,16.154
20110602,16.254
20110603,15.937
20110606,15.849
20110607,15.889
20110608,16.142
20110609,16.659
20110610,16.725
20110613,16.974
20110614,17.379
20110615,17.726
20110616,17.947
20110617,16.939
20110620,17.342
20110621,16.973
20110622,16.808
20110623,16.876
20110624,16.78
20110627,16.806
20110628,16.453
20110629,16.285
20110630,16.34
20110701,16.335
20110704,16.447
20110705,16.519
20110706,16.822
20110707,16.69
20110708,16.861
20110711,17.017
20110712,16.781
20110713,16.975
20110714,17.085
20110715,17.578
20110718,18.211
20110719,18.023
20110720,17.339
20110721,16.487
20110722,14.686
20110725,14.792
20110726,14.708
20110727,14.746
20110728,14.775
20110729,14.83
20110801,14.767
20110802,14.859
20110803,14.986
20110804,15.165
20110805,15.243
20110808,15.092
20110809,15.166
20110810,15.174
20110811,15.583
20110812,15.539
20110815,15.485
20110816,15.585
20110817,15.666
20110818,16.001
20110819,16.644
20110822,16.813
20110823,17.425
20110824,17.892
20110825,18.278
20110826,17.856
20110829,18.103
20110830,17.722
20110831,17.808
20110901,17.774
20110902,18.282
20110905,19.312
20110906,19.815
20110907,20.082
20110908,20.127
20110909,20.555
20110912,23.544
20110913,24.478
20110914,25.68
20110915,22.868
20110916,21.191
20110919,23.023
20110920,23.235
20110921,23.548
20110922,23.563
20110923,23.631
20110926,24.063
20110927,23.318
20110928,23.042
20110929,22.672
20110930,22.686
20111003,22.623
20111004,23.107
20111005,23.219
20111006,23.25
20111007,23.532
20111010,23.914
20111011,24.06
20111012,24.12
20111013,23.969
20111014,23.929
20111017,23.994
20111018,24.275
20111019,24.301
20111020,23.89
20111021,24.036
20111024,24.344
20111025,23.9
20111026,25.323
20111027,23.345
20111028,23.236
20111031,23.241
20111101,24.647
20111102,25.466
20111103,26.45
20111104,26.768
20111107,27.652
20111108,27.755
20111109,27.625
20111110,28.445
20111111,28.447
20111114,28.444
20111115,28.45
20111116,28.653
20111117,28.901
20111118,28.193
20111121,28.178
20111122,28.86
20111123,29.041
20111124,29.875
20111125,29.871
20111128,30.899
20111129,31.981
20111130,32.002
20111201,32.004
20111202,30.585
20111205,32.399
20111206,33.088
20111207,34
20111208,34.712
20111209,35.056
20111212,34.472
20111213,34.983
20111214,34.693
20111215,34.66
20111216,34.621
20111219,34.63
20111220,34.794
20111221,35.776
20111222,34.877
20111223,34.954
20111226,34.954
20111227,34.955
20111228,35.328
20111229,34.852
20111230,34.963
20120102,34.965
20120103,34.466
20120104,34.878
20120105,35.155
20120106,34.928
20120109,35.658
20120110,35.354
20120111,34.883
20120112,34.428
20120113,34.364
20120116,34.014
20120117,33.812
20120118,33.698
20120119,33.916
20120120,34.157
20120123,33.567
20120124,33.364
20120125,33.538
20120126,33.478
20120127,33.972
20120130,34.032
20120131,34.314
20120201,34.321
20120202,34.369
20120203,34.189
20120206,34.237
20120207,34.155
20120208,32.819
20120209,32.622
20120210,32.907
20120213,32.916
20120214,32.978
20120215,33.27
20120216,33.383
20120217,34.381
20120220,33.837
20120221,33.416
20120222,34.362
20120223,34.003
20120224,34.237
20120227,34.774
20120228,34.366
20120229,34.792
20120301,36.438
20120302,37.101
20120305,36.541
20120306,36.544
20120307,36.553
20120308,36.556
20120309,36.551
20120312,18.45
20120313,19.018
20120314,18.282
20120315,18.051
20120316,18.18
20120319,18.078
20120320,18.011
20120321,18.11
20120322,19.142
20120323,20.103
20120326,20.249
20120327,20.018
20120328,20.311
20120329,20.643
20120330,21.084
20120402,21.104
20120403,21.287
20120404,22.129
20120405,21.801
20120410,22.306
20120411,21.866
20120412,21.173
20120413,21.13
20120416,21.134
20120417,21.02
20120418,21.281
20120419,20.997
20120420,21.342
20120423,21.334
20120424,21.377
20120425,21.434
20120426,20.976
20120427,20.553
20120430,20.177
20120501,20.355
20120502,20.434
20120503,20.48
20120504,20.57
20120507,22.988
20120508,23.132
20120509,23.692
20120510,24.185
20120511,24.752
20120514,27.584
20120515,29.401
20120516,28.922
20120517,29.112
20120518,29.143
20120521,29.413
20120522,29.527
20120523,29.943
20120524,29.975
20120525,30.216
20120528,29.318
20120529,29.482
20120530,30.127
20120531,30.827
20120601,30.541
20120604,30.424
20120605,30.554
20120606,28.501
20120607,28.655
20120608,28.931
20120611,28.907
20120612,29.376
20120613,29.048
20120614,28.557
20120615,27.126
20120618,26.296
20120619,26.429
20120620,27.172
20120621,26.902
20120622,27.205
20120625,27.211
20120626,27.013
20120627,26.623
20120628,26.599
20120629,25.829
20120702,25.736
20120703,26.135
20120704,26.052
20120705,25.807
20120706,25.669
