Date,Rate
20080603,5.122
20080604,5.081
20080605,5.172
20080606,5.154
20080609,5.153
20080610,5.207
20080611,5.205
20080612,5.27
20080613,5.304
20080616,5.366
20080617,5.246
20080618,5.081
20080619,5.14
20080620,5.129
20080623,5.049
20080624,5.016
20080625,5.052
20080626,5.044
20080627,5.069
20080630,5.152
20080701,5.122
20080702,5.145
20080703,5.078
20080704,5.064
20080707,4.994
20080708,4.96
20080709,4.953
20080710,4.897
20080711,4.847
20080714,4.839
20080715,4.823
20080716,4.856
20080717,4.929
20080718,5.004
20080721,5.05
20080722,4.894
20080723,4.902
20080724,4.843
20080725,4.835
20080728,4.813
20080729,4.755
20080730,4.647
20080731,4.607
20080801,4.62
20080804,4.613
20080805,4.536
20080806,4.497
20080807,4.482
20080808,4.558
20080811,4.604
20080812,4.58
20080813,4.543
20080814,4.502
20080815,4.48
20080818,4.396
20080819,4.361
20080820,4.401
20080821,4.414
20080822,4.423
20080825,4.407
20080826,4.403
20080827,4.458
20080828,4.506
20080829,4.471
20080901,4.492
20080902,4.55
20080903,4.52
20080904,4.44
20080905,4.426
20080908,4.459
20080909,4.528
20080910,4.518
20080911,4.416
20080912,4.386
20080915,4.346
20080916,4.29
20080917,4.31
20080918,4.335
20080919,4.362
20080922,4.471
20080923,4.536
20080924,4.487
20080925,4.476
20080926,4.482
20080929,4.401
20080930,4.373
20081001,4.365
20081002,4.27
20081003,4.223
20081006,4.182
20081007,4.177
20081008,4.136
20081009,4.176
20081010,4.166
20081013,4.165
20081014,4.165
20081015,4.165
20081016,4.165
20081017,4.643
20081021,4.164
20081022,4.658
20081023,5.142
20081024,5.204
20081027,5.135
20081028,5.258
20081029,4.941
20081030,5.259
20081031,4.92
20081103,4.894
20081105,4.814
20081106,4.533
20081107,4.612
20081110,4.543
20081111,4.604
20081112,4.533
20081113,4.59
20081114,4.566
20081117,4.486
20081118,4.593
20081119,4.4
20081120,4.531
20081121,4.397
20081124,4.292
20081125,4.294
20081126,4.269
20081127,4.294
20081128,4.306
20081201,4.306
20081202,4.295
20081203,4.466
20081204,4.26
20081205,4.259
20081209,4.272
20081210,4.254
20081211,4.183
20081212,4.213
20081215,4.284
20081216,4.284
20081217,4.187
20081218,4.17
20081219,4.166
20081222,4.163
20081223,4.157
20081224,4.157
20081225,4.157
20081226,4.157
20081229,4.167
20081230,4.156
20081231,4.166
20090101,4.166
20090102,4.162
20090105,4.154
20090106,4.154
20090107,4.16
20090108,4.166
20090109,4.119
20090112,4.119
20090113,4.064
20090114,4.109
20090115,3.937
20090116,3.974
20090119,3.957
20090120,3.982
20090121,3.959
20090122,4.104
20090123,4.113
20090126,4.113
20090127,4.416
20090128,4.431
20090129,4.428
20090130,4.428
20090202,4.404
20090203,4.387
20090204,4.538
20090205,4.471
20090206,4.556
20090209,4.529
20090210,4.526
20090211,4.527
20090212,4.563
20090213,4.555
20090216,4.56
20090217,4.602
20090218,4.783
20090219,4.882
20090220,4.964
20090223,4.873
20090224,4.876
20090225,4.88
20090226,4.889
20090227,4.958
20090302,4.929
20090303,4.955
20090304,4.949
20090305,4.966
20090306,4.953
20090309,5.051
20090310,5.062
20090311,5.038
20090312,4.962
20090313,4.987
20090316,5.187
20090317,5.28
20090318,5.421
20090319,5.402
20090320,5.342
20090323,5.332
20090324,5.42
20090325,5.318
20090326,5.328
20090327,5.153
20090330,5.153
20090331,5.306
20090401,5.31
20090402,5.342
20090403,5.365
20090406,5.308
20090407,5.168
20090408,5.161
20090409,5.333
20090410,5.146
20090413,5.173
20090414,5.116
20090415,5.095
20090416,5.251
20090417,5.1
20090420,5.112
20090421,5.08
20090422,5.067
20090423,5.092
20090424,5.092
20090427,5.128
20090428,5.131
20090429,5.142
20090430,5.149
20090501,5.162
20090504,5.157
20090505,5.113
20090506,5.062
20090507,5.05
20090508,5.058
20090511,5.049
20090512,5.052
20090513,5.019
20090514,5.016
20090515,5.004
20090518,4.998
20090519,4.981
20090520,5.002
20090521,5
20090522,5.009
20090525,5.007
20090526,5.001
20090527,5.003
20090528,5.027
20090529,5.041
20090601,5.123
20090602,5.102
20090603,5.094
20090604,5.091
20090605,5.082
20090608,5.147
20090609,5.11
20090610,5.11
20090611,5.194
20090612,5.182
20090615,5.181
20090616,5.109
20090617,5.116
20090618,5.164
20090619,5.171
20090622,5.145
20090623,5.174
20090624,5.23
20090625,5.171
20090626,5.181
20090629,5.148
20090630,5.114
20090701,5.229
20090702,5.212
20090703,5.239
20090706,5.157
20090707,5.182
20090708,5.219
20090709,5.159
20090710,5.192
20090713,5.195
20090714,5.171
20090715,5.174
20090716,5.154
20090717,5.177
20090720,5.19
20090721,5.176
20090722,5.098
20090723,5.102
20090724,5.044
20090727,5.022
20090728,5
20090729,5.017
20090730,5.011
20090731,5.003
20090803,4.99
20090804,4.977
20090805,4.937
20090806,4.834
20090807,4.97
20090810,4.855
20090811,4.856
20090812,4.856
20090813,4.87
20090814,4.868
20090817,4.803
20090818,4.798
20090819,4.72
20090820,4.703
20090821,4.719
20090824,4.716
20090825,4.714
20090826,4.71
20090827,4.733
20090828,5.055
20090831,5.058
20090901,5.089
20090902,5.082
20090903,5.052
20090904,5.066
20090907,5.052
20090908,5.065
20090909,5.05
20090910,5.067
20090911,5.065
20090914,5.068
20090915,5.073
20090916,5.076
20090917,5.083
20090918,5.074
20090921,5.073
20090922,5.07
20090923,5.067
20090924,5.031
20090925,4.98
20090928,5.003
20090929,4.989
20090930,4.93
20091001,4.939
20091002,4.917
20091005,4.808
20091006,4.831
20091007,4.642
20091008,4.65
20091009,4.503
20091012,4.565
20091013,4.493
20091014,4.375
20091015,4.37
20091016,4.37
20091019,4.326
20091020,4.213
20091021,4.1
20091022,4.114
20091023,4.144
20091026,4.178
20091027,4.171
20091028,4.173
20091029,4.27
20091030,4.267
20091102,4.266
20091103,4.24
20091104,4.244
20091105,4.255
20091106,4.265
20091109,4.256
20091110,4.235
20091111,4.204
20091112,4.201
20091113,4.202
20091116,4.197
20091117,4.196
20091118,4.206
20091119,4.193
20091120,4.19
20091123,4.185
20091124,4.193
20091125,4.185
20091126,4.183
20091127,4.107
20091130,4.102
20091201,4.084
20091202,4.027
20091203,4.027
20091204,4.027
20091207,4.025
20091208,4.016
20091209,4.014
20091210,4.012
20091211,3.994
20091214,4.007
20091215,4.007
20091216,3.974
20091217,3.973
20091218,3.961
20091221,3.947
20091222,3.973
20091223,3.945
20091224,3.945
20091225,3.945
20091228,3.993
20091229,4.005
20091230,4.016
20091231,3.907
20100101,3.907
20100104,4.004
20100105,4.061
20100106,4.132
20100107,4.234
20100108,4.296
20100111,4.303
20100112,4.299
20100113,4.355
20100114,4.387
20100115,4.404
20100118,4.364
20100119,4.374
20100120,4.372
20100121,4.425
20100122,4.454
20100125,4.435
20100126,4.413
20100127,4.41
20100128,4.418
20100129,4.425
20100201,4.449
20100202,4.43
20100203,4.462
20100204,4.454
20100205,4.44
20100208,4.475
20100209,4.444
20100210,4.45
20100211,4.443
20100212,4.452
20100215,4.388
20100216,4.377
20100217,4.364
20100218,4.321
20100219,4.294
20100222,4.25
20100223,4.214
20100224,4.174
20100225,4.147
20100226,4.145
20100301,4.114
20100302,4.095
20100303,4.057
20100304,4.061
20100305,4.058
20100308,4.056
20100309,4.049
20100310,4.065
20100311,4.096
20100312,4.12
20100315,4.117
20100316,4.123
20100317,4.118
20100318,4.115
20100319,4.117
20100322,4.102
20100323,4.077
20100324,4.056
20100325,4.013
20100326,4.017
20100329,3.998
20100330,3.986
20100331,3.971
20100401,3.924
20100402,3.956
20100405,3.956
20100406,3.927
20100407,3.902
20100408,3.875
20100409,3.862
20100412,3.83
20100413,3.704
20100414,3.637
20100415,3.582
20100416,3.562
20100419,3.576
20100420,3.619
20100421,3.612
20100422,3.638
20100423,3.64
20100426,3.622
20100427,3.685
20100428,3.767
20100429,3.762
20100430,3.71
20100503,3.738
20100504,3.73
20100505,3.847
20100506,3.844
20100507,3.838
20100510,3.818
20100511,3.808
20100512,3.803
20100513,3.784
20100514,3.755
20100517,3.808
20100518,3.804
20100519,3.797
20100520,3.798
20100521,3.83
20100524,3.932
20100525,3.992
20100526,4.03
20100527,4.002
20100528,3.989
20100531,3.993
20100601,4.015
20100602,4.279
20100603,4.281
20100604,4.346
20100607,4.345
20100608,4.327
20100609,4.311
20100610,4.299
20100611,4.295
20100614,4.28
20100615,4.279
20100616,4.298
20100617,4.278
20100618,4.284
20100621,4.284
20100622,4.266
20100623,4.267
20100624,4.203
20100625,4.203
20100628,4.121
20100629,4.176
20100630,4.106
20100701,4.125
20100702,4.07
20100705,4.074
20100706,4.123
20100707,4.097
20100708,4.105
20100709,4.098
20100712,4.133
20100713,4.132
20100714,4.031
20100715,4.019
20100716,4.013
20100719,3.996
20100720,3.982
20100721,3.977
20100722,3.891
20100723,3.842
20100726,3.833
20100727,3.839
20100728,3.824
20100729,3.82
20100730,3.812
20100802,3.798
20100803,3.793
20100804,3.765
20100805,3.766
20100806,3.754
20100809,3.748
20100810,3.72
20100811,3.664
20100812,3.571
20100813,3.598
20100816,3.598
20100817,3.589
20100818,3.53
20100819,3.565
20100820,3.485
20100823,3.496
20100824,3.417
20100825,3.332
20100826,3.339
20100827,3.313
20100830,3.323
20100831,3.319
20100901,3.301
20100902,3.255
20100903,3.332
20100906,3.335
20100907,3.32
20100908,3.284
20100909,3.243
20100910,3.271
20100913,3.349
20100914,3.35
20100915,3.361
20100916,3.385
20100917,3.386
20100920,3.414
20100921,3.405
20100922,3.417
20100923,3.404
20100924,3.417
20100927,3.416
20100928,3.416
20100929,3.394
20100930,3.366
20101001,3.379
20101004,3.381
20101005,3.379
20101006,3.374
20101007,3.38
20101008,3.373
20101011,3.377
20101012,3.374
20101013,3.38
20101014,3.367
20101015,3.387
20101018,3.392
20101019,3.433
20101020,3.49
20101021,3.5
20101022,3.504
20101025,3.517
20101026,3.565
20101027,3.648
20101029,3.663
20101101,3.637
20101102,3.619
20101103,3.583
20101104,3.592
20101105,3.561
20101108,3.537
20101109,3.522
20101110,3.551
20101111,3.53
20101112,3.536
20101115,3.562
20101116,3.566
20101117,3.566
20101118,3.606
20101119,3.611
20101122,3.634
20101123,3.619
20101124,3.667
20101125,3.691
20101126,3.714
20101129,3.751
20101130,3.771
20101201,3.851
20101202,3.87
20101203,3.906
20101206,3.877
20101207,3.897
20101208,3.922
20101209,3.902
20101210,3.87
20101213,3.896
20101214,3.879
20101215,3.897
20101216,3.904
20101217,3.897
20101220,3.891
20101221,3.893
20101222,3.894
20101223,3.896
20101224,3.896
20101227,3.899
20101228,3.906
20101229,3.918
20101230,3.909
20101231,3.905
20110103,3.906
20110104,3.886
20110105,3.873
20110106,3.902
20110107,3.889
20110110,3.893
20110111,3.89
20110112,3.95
20110113,3.893
20110114,3.909
20110117,3.902
20110118,4.013
20110119,4.009
20110120,4.04
20110121,4.06
20110124,4.06
20110125,4.054
20110126,4.026
20110127,4.048
20110128,4.052
20110131,4.022
20110201,4.031
20110202,3.98
20110203,4.038
20110204,4.038
20110207,4.038
20110208,4.029
20110209,4.062
20110210,4.131
20110211,4.088
20110214,4.107
20110215,4.101
20110216,4.173
20110217,4.108
20110218,4.114
20110221,4.104
20110222,4.088
20110223,4.084
20110224,4.037
20110225,4.029
20110228,4.037
20110301,4.037
20110302,4.047
20110303,4.086
20110304,4.099
20110307,4.109
20110308,4.136
20110309,4.116
20110310,4.043
20110311,4.018
20110314,3.992
20110315,4.061
20110316,4.07
20110317,4.047
20110318,4.043
20110321,4.061
20110322,4.078
20110323,4.074
20110324,4.071
20110325,4.077
20110328,4.098
20110329,4.119
20110330,4.133
20110331,4.148
20110401,4.165
20110404,4.192
20110405,4.199
20110406,4.183
20110407,4.179
20110408,4.194
20110411,4.209
20110412,4.18
20110413,4.148
20110414,4.11
20110415,4.126
20110418,4.082
20110419,4.087
20110420,4.091
20110421,4.086
20110422,4.095
20110426,4.059
20110427,4.053
20110428,4.049
20110429,4.058
20110502,4.06
20110503,4.055
20110504,4.07
20110505,4.045
20110506,4.008
20110509,3.956
20110510,3.955
20110511,3.904
20110512,3.884
20110513,3.889
20110516,3.887
20110517,3.902
20110518,3.89
20110519,3.904
20110520,3.903
20110523,3.858
20110524,3.867
20110525,3.867
20110526,3.847
20110527,3.842
20110530,3.843
20110531,3.866
20110601,3.793
20110602,3.777
20110603,3.772
20110606,3.777
20110607,3.796
20110608,3.767
20110609,3.771
20110610,3.765
20110613,3.75
20110614,3.778
20110615,3.798
20110616,3.82
20110617,3.832
20110620,3.883
20110621,3.912
20110622,3.89
20110623,3.873
20110624,3.882
20110627,3.87
20110628,3.89
20110629,3.919
20110630,3.941
20110701,3.933
20110704,3.931
20110705,3.91
20110706,3.907
20110707,3.905
20110708,3.88
20110711,3.891
20110712,3.896
20110713,3.919
20110714,3.917
20110715,3.911
20110718,3.923
20110719,3.914
20110720,3.898
20110721,3.902
20110722,3.902
20110725,3.906
20110726,3.91
20110727,3.925
20110728,3.826
20110729,3.892
20110801,3.769
20110802,3.764
20110803,3.716
20110804,3.593
20110805,3.561
20110808,3.561
20110809,3.57
20110810,3.539
20110811,3.524
20110812,3.498
20110815,3.547
20110816,3.519
20110817,3.53
20110818,3.507
20110819,3.541
20110822,3.407
20110823,3.439
20110824,3.306
20110825,3.228
20110826,3.159
20110829,3.215
20110830,3.203
20110831,3.153
20110901,3.163
20110902,3.05
20110905,3.006
20110906,2.921
20110907,3.05
20110908,3.06
20110909,2.983
20110912,3.022
20110913,3.048
20110914,3.075
20110915,3.164
20110916,3.178
20110919,3.071
20110920,3.098
20110921,3.131
20110922,3.103
20110923,3.107
20110926,3.196
20110927,3.185
20110928,3.215
20110929,3.223
20110930,3.164
20111003,3.238
20111004,3.211
20111005,3.223
20111006,3.251
20111007,3.262
20111010,3.259
20111011,3.224
20111012,3.267
20111013,3.267
20111014,3.259
20111017,3.259
20111018,3.229
20111019,3.26
20111020,3.257
20111021,3.248
20111024,3.249
20111025,3.254
20111026,3.211
20111027,3.291
20111028,3.291
20111031,3.274
20111101,3.255
20111102,3.307
20111103,3.361
20111104,3.365
20111107,3.359
20111108,3.338
20111109,3.392
20111110,3.591
20111111,3.635
20111114,3.803
20111115,3.815
20111116,3.9
20111117,3.915
20111118,3.963
20111121,4.048
20111122,4.009
20111123,4.346
20111124,4.251
20111125,4.326
20111128,4.358
20111129,4.244
20111130,4.181
20111201,4.082
20111202,3.871
20111205,3.791
20111206,3.882
20111207,3.793
20111208,3.814
20111209,3.847
20111212,3.857
20111213,3.852
20111214,3.814
20111215,3.806
20111216,3.7
20111219,3.786
20111220,3.75
20111221,3.684
20111222,3.671
20111223,3.674
20111226,3.674
20111227,3.61
20111228,3.605
20111229,3.59
20111230,3.59
20120102,3.611
20120103,3.6
20120104,3.59
20120105,3.726
20120106,3.672
20120109,3.671
20120110,3.655
20120111,3.55
20120112,3.589
20120113,3.483
20120116,3.483
20120117,3.487
20120118,3.467
20120119,3.484
20120120,3.512
20120123,3.477
20120124,3.391
20120125,3.378
20120126,3.232
20120127,3.236
20120130,3.204
20120131,3.194
20120201,3.19
20120202,3.207
20120203,3.282
20120206,3.3
20120207,3.257
20120208,3.222
20120209,3.244
20120210,3.27
20120213,3.275
20120214,3.292
20120215,3.298
20120216,3.414
20120217,3.408
20120220,3.408
20120221,3.403
20120222,3.381
20120223,3.341
20120224,3.331
20120227,3.322
20120228,3.301
20120229,3.263
20120301,3.318
20120302,3.317
20120305,3.301
20120306,3.329
20120307,3.409
20120308,3.4
20120309,3.485
20120312,3.426
20120313,3.461
20120314,3.505
20120315,3.497
20120316,3.655
20120319,3.667
20120320,3.655
20120321,3.554
20120322,3.492
20120323,3.474
20120326,3.493
20120327,3.496
20120328,3.499
20120329,3.508
20120330,3.531
20120402,3.586
20120403,3.629
20120404,3.581
20120405,3.589
20120409,3.589
20120410,3.546
20120411,3.545
20120412,3.566
20120413,3.515
20120416,3.494
20120417,3.487
20120418,3.476
20120419,3.464
20120420,3.464
20120423,3.455
20120424,3.453
20120425,3.47
20120426,3.445
20120427,3.446
20120430,3.444
20120501,3.437
20120502,3.426
20120503,3.379
20120504,3.299
20120507,3.281
20120508,3.283
20120509,3.317
20120510,3.353
20120511,3.309
20120514,3.423
20120515,3.387
20120516,3.318
20120517,3.332
20120518,3.329
20120521,3.332
20120522,3.289
20120523,3.303
20120524,3.259
20120525,3.29
20120528,3.274
20120529,3.292
20120530,3.291
20120531,3.266
20120601,3.189
20120604,3.176
20120605,3.165
20120606,3.105
20120607,3.251
20120608,3.186
20120611,3.18
20120612,3.177
20120613,3.186
20120614,3.211
20120615,3.23
20120618,3.213
20120619,3.129
20120620,3.178
20120621,3.152
20120622,3.137
20120625,3.114
20120626,3.104
20120627,2.989
20120628,3.015
20120629,3.043
20120702,3.008
20120703,3.036
20120704,2.965
20120705,3.007
20120706,3.006
