Date,Rate
20080222,4.28
20080225,4.327
20080226,4.369
20080227,4.384
20080228,4.292
20080229,4.196
20080303,4.192
20080304,4.19
20080305,4.261
20080306,4.239
20080307,4.244
20080310,4.172
20080311,4.2
20080312,4.165
20080313,4.175
20080314,4.159
20080317,4.16
20080318,4.24
20080319,4.199
20080320,4.192
20080321,4.19
20080324,4.19
20080325,4.302
20080326,4.321
20080327,4.338
20080328,4.339
20080331,4.304
20080401,4.33
20080402,4.326
20080403,4.341
20080404,4.286
20080407,4.349
20080408,4.352
20080409,4.336
20080410,4.318
20080411,4.24
20080414,4.238
20080415,4.312
20080416,4.383
20080417,4.426
20080418,4.469
20080421,4.446
20080422,4.472
20080423,4.467
20080424,4.504
20080425,4.493
20080428,4.509
20080429,4.449
20080430,4.418
20080501,4.409
20080502,4.493
20080505,4.454
20080506,4.427
20080507,4.467
20080508,4.365
20080509,4.311
20080512,4.333
20080513,4.411
20080514,4.493
20080515,4.504
20080516,4.461
20080519,4.509
20080520,4.483
20080521,4.561
20080522,4.597
20080523,4.576
20080526,4.606
20080527,4.613
20080528,4.652
20080529,4.736
20080530,4.702
20080602,4.653
20080603,4.717
20080604,4.674
20080605,4.758
20080606,4.714
20080609,4.809
20080610,4.838
20080611,4.869
20080612,4.918
20080613,4.961
20080616,4.955
20080617,4.932
20080618,4.926
20080619,4.984
20080620,4.935
20080623,4.915
20080624,4.919
20080625,4.933
20080626,4.849
20080627,4.855
20080630,4.955
20080701,4.94
20080702,4.981
20080703,4.886
20080704,4.827
20080707,4.766
20080708,4.764
20080709,4.765
20080710,4.749
20080711,4.768
20080714,4.741
20080715,4.746
20080716,4.763
20080717,4.821
20080718,4.948
20080721,5
20080722,5.001
20080723,5.01
20080724,4.919
20080725,4.967
20080728,4.878
20080729,4.831
20080730,4.774
20080731,4.712
20080801,4.704
20080804,4.691
20080805,4.674
20080806,4.695
20080807,4.612
20080808,4.606
20080811,4.617
20080812,4.576
20080813,4.559
20080814,4.566
20080815,4.532
20080818,4.517
20080819,4.539
20080820,4.502
20080821,4.554
20080822,4.599
20080825,4.499
20080826,4.487
20080827,4.552
20080828,4.559
20080829,4.557
20080901,4.506
20080902,4.52
20080903,4.521
20080904,4.455
20080905,4.409
20080908,4.473
20080909,4.455
20080910,4.478
20080911,4.501
20080912,4.598
20080915,4.482
20080916,4.466
20080917,4.501
20080918,4.554
20080919,4.691
20080922,4.744
20080923,4.737
20080924,4.657
20080925,4.714
20080926,4.663
20080929,4.593
20080930,4.628
20081001,4.589
20081002,4.527
20081003,4.491
20081006,4.318
20081007,4.315
20081008,4.365
20081009,4.448
20081010,4.599
20081013,4.66
20081014,4.655
20081015,4.59
20081016,4.54
20081017,4.489
20081020,4.486
20081021,4.413
20081022,4.318
20081023,4.327
20081024,4.327
20081027,4.338
20081028,4.361
20081029,4.436
20081030,4.468
20081031,4.63
20081103,4.578
20081104,4.562
20081105,4.506
20081106,4.431
20081107,4.376
20081110,4.365
20081111,4.345
20081112,4.286
20081113,4.298
20081114,4.247
20081117,4.247
20081118,4.254
20081119,4.16
20081120,4.042
20081121,4.071
20081124,4.141
20081125,4.066
20081126,3.999
20081127,4.01
20081128,3.987
20081201,3.944
20081202,3.833
20081203,3.803
20081204,3.883
20081205,3.839
20081208,3.982
20081209,4.068
20081210,4.036
20081211,4.015
20081212,4.097
20081215,4.029
20081216,3.971
20081217,3.823
20081218,3.804
20081219,3.828
20081222,3.771
20081223,3.773
20081224,3.771
20081225,3.77
20081226,3.77
20081229,3.732
20081230,3.779
20081231,3.775
20090101,3.776
20090102,3.747
20090105,3.805
20090106,3.957
20090107,3.995
20090108,3.944
20090109,3.88
20090112,3.879
20090113,3.938
20090114,3.895
20090115,3.885
20090116,4.102
20090119,4.18
20090120,4.231
20090121,4.307
20090122,4.485
20090123,4.58
20090126,4.64
20090127,4.516
20090128,4.424
20090129,4.384
20090130,4.402
20090202,4.395
20090203,4.415
20090204,4.31
20090205,4.292
20090206,4.323
20090209,4.341
20090210,4.274
20090211,4.186
20090212,4.143
20090213,4.184
20090216,4.238
20090217,4.223
20090218,4.187
20090219,4.246
20090220,4.175
20090223,4.121
20090224,4.115
20090225,4.106
20090226,4.222
20090227,4.199
20090302,4.125
20090303,4.132
20090304,4.182
20090305,4.063
20090306,4.01
20090309,4.016
20090310,4.058
20090311,4.096
20090312,4.018
20090313,4.044
20090316,4.056
20090317,4.102
20090318,4.121
20090319,3.963
20090320,3.864
20090323,3.9
20090324,4.028
20090325,4.013
20090326,3.994
20090327,3.959
20090330,3.953
20090331,3.943
20090401,3.957
20090402,4.073
20090403,4.06
20090406,3.987
20090407,4.011
20090408,3.993
20090409,4.014
20090410,4.005
20090413,4.009
20090414,3.951
20090415,3.894
20090416,3.917
20090417,3.987
20090420,3.877
20090421,3.88
20090422,3.922
20090423,3.892
20090424,3.889
20090427,3.863
20090428,3.847
20090429,3.835
20090430,3.868
20090501,3.861
20090504,3.904
20090505,3.848
20090506,3.868
20090507,3.971
20090508,4.01
20090511,3.962
20090512,4.02
20090513,3.986
20090514,4.003
20090515,4.034
20090518,4.026
20090519,4.075
20090520,4.056
20090521,4.029
20090522,4.105
20090525,4.171
20090526,4.182
20090527,4.179
20090528,4.227
20090529,4.181
20090601,4.248
20090602,4.214
20090603,4.137
20090604,4.236
20090605,4.294
20090608,4.241
20090609,4.202
20090610,4.25
20090611,4.267
20090612,4.208
20090615,4.111
20090616,4.113
20090617,4.074
20090618,4.132
20090619,4.075
20090622,4.026
20090623,4.049
20090624,4.036
20090625,4.003
20090626,3.981
20090629,3.955
20090630,3.962
20090701,3.982
20090702,3.908
20090703,3.926
20090706,3.896
20090707,3.9
20090708,3.888
20090709,3.913
20090710,3.884
20090713,3.89
20090714,3.92
20090715,3.946
20090716,3.911
20090717,3.961
20090720,3.954
20090721,3.91
20090722,3.894
20090723,3.941
20090724,3.955
20090727,3.946
20090728,3.881
20090729,3.876
20090730,3.87
20090731,3.734
20090803,3.781
20090804,3.789
20090805,3.787
20090806,3.824
20090807,3.918
20090810,3.835
20090811,3.839
20090812,3.839
20090813,3.826
20090814,3.773
20090817,3.763
20090818,3.779
20090819,3.752
20090820,3.732
20090821,3.757
20090824,3.747
20090825,3.709
20090826,3.679
20090827,3.68
20090828,3.686
20090831,3.707
20090901,3.717
20090902,3.724
20090903,3.758
20090904,3.739
20090907,3.733
20090908,3.767
20090909,3.808
20090910,3.731
20090911,3.655
20090914,3.683
20090915,3.693
20090916,3.721
20090917,3.74
20090918,3.757
20090921,3.779
20090922,3.788
20090923,3.763
20090924,3.69
20090925,3.651
20090928,3.66
20090929,3.646
20090930,3.664
20091001,3.663
20091002,3.622
20091005,3.62
20091006,3.65
20091007,3.611
20091008,3.602
20091009,3.68
20091012,3.658
20091013,3.674
20091014,3.715
20091015,3.774
20091016,3.746
20091019,3.739
20091020,3.663
20091021,3.708
20091022,3.684
20091023,3.716
20091026,3.714
20091027,3.645
20091028,3.629
20091029,3.714
20091030,3.633
20091102,3.634
20091103,3.656
20091104,3.695
20091105,3.72
20091106,3.733
20091109,3.686
20091110,3.646
20091111,3.65
20091112,3.666
20091113,3.706
20091116,3.681
20091117,3.62
20091118,3.625
20091119,3.635
20091120,3.641
20091123,3.655
20091124,3.636
20091125,3.639
20091126,3.586
20091127,3.593
20091130,3.567
20091201,3.558
20091202,3.564
20091203,3.58
20091204,3.615
20091207,3.571
20091208,3.551
20091209,3.591
20091210,3.628
20091211,3.625
20091214,3.584
20091215,3.636
20091216,3.563
20091217,3.525
20091218,3.553
20091221,3.608
20091222,3.642
20091223,3.67
20091224,3.667
20091225,3.664
20091228,3.689
20091229,3.662
20091230,3.712
20091231,3.709
20100101,3.709
20100104,3.712
20100105,3.712
20100106,3.734
20100107,3.707
20100108,3.695
20100111,3.665
20100112,3.645
20100113,3.648
20100114,3.897
20100115,3.858
20100118,3.842
20100119,3.856
20100120,3.822
20100121,3.801
20100122,3.817
20100125,3.766
20100126,3.732
20100127,3.749
20100128,3.785
20100129,3.766
20100201,3.736
20100202,3.748
20100203,3.769
20100204,3.741
20100205,3.723
20100208,3.744
20100209,3.705
20100210,3.721
20100211,3.73
20100212,3.717
20100215,3.756
20100216,3.758
20100217,3.739
20100218,3.774
20100219,3.782
20100222,3.767
20100223,3.684
20100224,3.671
20100225,3.676
20100226,3.659
20100301,3.647
20100302,3.634
20100303,3.648
20100304,3.648
20100305,3.671
20100308,3.667
20100309,3.654
20100310,3.663
20100311,3.676
20100312,3.668
20100315,3.656
20100316,3.634
20100317,3.622
20100318,3.638
20100319,3.626
20100322,3.593
20100323,3.565
20100324,3.578
20100325,3.622
20100326,3.619
20100329,3.595
20100330,3.567
20100331,3.541
20100401,3.536
20100402,3.537
20100405,3.541
20100406,3.603
20100407,3.581
20100408,3.548
20100409,3.573
20100412,3.564
20100413,3.545
20100414,3.553
20100415,3.537
20100416,3.502
20100419,3.495
20100420,3.506
20100421,3.514
20100422,3.551
20100423,3.555
20100426,3.567
20100427,3.591
20100428,3.612
20100429,3.573
20100430,3.487
20100503,3.506
20100504,3.443
20100505,3.391
20100506,3.479
20100507,3.521
20100510,3.425
20100511,3.422
20100512,3.397
20100513,3.375
20100514,3.309
20100517,3.312
20100518,3.232
20100519,3.168
20100520,3.124
20100521,3.118
20100524,3.114
20100525,3.086
20100526,3.162
20100527,3.191
20100528,3.17
20100531,3.15
20100601,3.246
20100602,3.314
20100603,3.433
20100604,3.507
20100607,3.586
20100608,3.558
20100609,3.538
20100610,3.457
20100611,3.36
20100614,3.468
20100615,3.474
20100616,3.488
20100617,3.483
20100618,3.476
20100621,3.436
20100622,3.446
20100623,3.504
20100624,3.483
20100625,3.557
20100628,3.5
20100629,3.469
20100630,3.444
20100701,3.391
20100702,3.31
20100705,3.235
20100706,3.276
20100707,3.288
20100708,3.281
20100709,3.244
20100712,3.204
20100713,3.223
20100714,3.257
20100715,3.281
20100716,3.259
20100719,3.313
20100720,3.309
20100721,3.319
20100722,3.356
20100723,3.361
20100726,3.373
20100727,3.326
20100728,3.322
20100729,3.309
20100730,3.301
20100802,3.32
20100803,3.24
20100804,3.214
20100805,3.154
20100806,3.085
20100809,3.071
20100810,3.115
20100811,3.035
20100812,3.032
20100813,3.05
20100816,3.011
20100817,3.027
20100818,2.977
20100819,2.955
20100820,2.953
20100823,2.948
20100824,2.86
20100825,2.847
20100826,2.857
20100827,2.9
20100830,2.832
20100831,2.831
20100901,2.91
20100902,2.929
20100903,2.991
20100906,3.024
20100907,2.996
20100908,3.006
20100909,3.038
20100910,3.129
20100913,3.167
20100914,3.171
20100915,3.207
20100916,3.295
20100917,3.287
20100920,3.348
20100921,3.281
20100922,3.173
20100923,3.174
20100924,3.244
20100927,3.125
20100928,3.13
20100929,3.131
20100930,3.136
20101001,3.101
20101004,3.125
20101005,3.148
20101006,3.11
20101007,3.166
20101008,3.141
20101011,3.124
20101012,3.102
20101013,3.154
20101014,3.153
20101015,3.196
20101018,3.217
20101019,3.261
20101020,3.315
20101021,3.355
20101022,3.348
20101025,3.288
20101026,3.29
20101027,3.372
20101028,3.365
20101029,3.322
20101101,3.294
20101102,3.314
20101103,3.258
20101104,3.264
20101105,3.302
20101108,3.329
20101109,3.335
20101110,3.389
20101111,3.422
20101112,3.434
20101115,3.441
20101116,3.514
20101117,3.49
20101118,3.599
20101119,3.584
20101122,3.548
20101123,3.531
20101124,3.61
20101125,3.656
20101126,3.678
20101129,3.879
20101130,3.997
20101201,3.975
20101202,3.916
20101203,3.912
20101206,3.957
20101207,4.019
20101208,4.003
20101209,3.938
20101210,3.966
20101213,3.975
20101214,4.043
20101215,4.035
20101216,3.984
20101217,3.985
20101220,3.96
20101221,3.945
20101222,3.948
20101223,3.997
20101224,3.996
20101227,4.044
20101228,3.999
20101229,4.025
20101230,3.964
20101231,3.97
20110103,3.948
20110104,3.893
20110105,3.94
20110106,4.065
20110107,4.128
20110110,4.22
20110111,4.27
20110112,4.169
20110113,4.047
20110114,4.069
20110117,4.12
20110118,4.204
20110119,4.258
20110120,4.279
20110121,4.203
20110124,4.19
20110125,4.211
20110126,4.285
20110127,4.335
20110128,4.29
20110131,4.269
20110201,4.221
20110202,4.147
20110203,4.16
20110204,4.161
20110207,4.2
20110208,4.228
20110209,4.243
20110210,4.253
20110211,4.287
20110214,4.305
20110215,4.275
20110216,4.23
20110217,4.21
20110218,4.241
20110221,4.222
20110222,4.2
20110223,4.229
20110224,4.247
20110225,4.285
20110228,4.269
20110301,4.255
20110302,4.258
20110303,4.34
20110304,4.286
20110307,4.279
20110308,4.347
20110309,4.379
20110310,4.339
20110311,4.244
20110314,4.145
20110315,4.064
20110316,3.99
20110317,4.067
20110318,4.071
20110321,4.132
20110322,4.208
20110323,4.205
20110324,4.203
20110325,4.212
20110328,4.23
20110329,4.25
20110330,4.261
20110331,4.302
20110401,4.295
20110404,4.245
20110405,4.266
20110406,4.247
20110407,4.24
20110408,4.299
20110411,4.278
20110412,4.228
20110413,4.244
20110414,4.275
20110415,4.312
20110418,4.327
20110419,4.312
20110420,4.315
20110421,4.298
20110422,4.298
20110425,4.298
20110426,4.324
20110427,4.332
20110428,4.264
20110429,4.233
20110502,4.227
20110503,4.259
20110504,4.279
20110505,4.233
20110506,4.19
20110509,4.199
20110510,4.202
20110511,4.2
20110512,4.193
20110513,4.175
20110516,4.184
20110517,4.174
20110518,4.209
20110519,4.205
20110520,4.224
20110523,4.22
20110524,4.206
20110525,4.182
20110526,4.131
20110527,4.152
20110530,4.185
20110531,4.175
20110601,4.107
20110602,4.065
20110603,4.054
20110606,4.099
20110607,4.153
20110608,4.161
20110609,4.168
20110610,4.121
20110613,4.127
20110614,4.134
20110615,4.129
20110616,4.137
20110617,4.117
20110620,4.137
20110621,4.136
20110622,4.109
20110623,4.13
20110624,4.142
20110627,4.183
20110628,4.149
20110629,4.14
20110630,4.095
20110701,4.084
20110704,4.09
20110705,4.093
20110706,4.126
20110707,4.119
20110708,4.106
20110711,4.289
20110712,4.279
20110713,4.269
20110714,4.3
20110715,4.326
20110718,4.369
20110719,4.339
20110720,4.313
20110721,4.222
20110722,4.267
20110725,4.327
20110726,4.316
20110727,4.284
20110728,4.336
20110729,4.379
20110801,4.38
20110802,4.428
20110803,4.464
20110804,4.485
20110805,4.459
20110808,4.281
20110809,4.257
20110810,4.123
20110811,4.145
20110812,4.087
20110815,4.034
20110816,4.05
20110817,3.886
20110818,3.882
20110819,3.904
20110822,3.875
20110823,3.902
20110824,3.938
20110825,3.942
20110826,3.947
20110829,3.983
20110830,3.965
20110831,4.033
20110901,4.044
20110902,4.026
20110905,4.096
20110906,4.164
20110907,4.039
20110908,3.923
20110909,3.898
20110912,3.973
20110913,3.972
20110914,4.05
20110915,3.93
20110916,3.72
20110919,3.767
20110920,3.793
20110921,3.81
20110922,3.693
20110923,3.762
20110926,3.823
20110927,3.786
20110928,3.822
20110929,3.734
20110930,3.654
20111003,3.633
20111004,3.829
20111005,3.998
20111006,4.07
20111007,3.98
20111010,4.073
20111011,4.173
20111012,4.23
20111013,4.334
20111014,4.398
20111017,4.451
20111018,4.463
20111019,4.45
20111020,4.407
20111021,4.416
20111024,4.456
20111025,4.321
20111026,4.27
20111027,4.196
20111028,4.299
20111031,4.379
20111101,4.403
20111102,4.391
20111103,4.383
20111104,4.376
20111107,4.33
20111108,4.288
20111109,4.367
20111110,4.497
20111111,4.471
20111114,4.591
20111115,4.907
20111116,4.872
20111117,4.894
20111118,4.784
20111121,4.817
20111122,5.075
20111123,5.483
20111124,5.737
20111125,5.863
20111128,5.577
20111129,5.325
20111130,5.005
20111201,4.751
20111202,4.649
20111205,4.339
20111206,4.299
20111207,4.466
20111208,4.664
20111209,4.549
20111212,4.557
20111213,4.483
20111214,4.479
20111215,4.293
20111216,4.297
20111219,4.382
20111220,4.307
20111221,4.341
20111222,4.207
20111223,4.104
20111226,4.104
20111227,4.047
20111228,3.99
20111229,4.051
20111230,4.09
20120102,4.227
20120103,4.269
20120104,4.379
20120105,4.576
20120106,4.634
20120109,4.569
20120110,4.435
20120111,4.299
20120112,4.056
20120113,4.158
20120116,4.1
20120117,4.173
20120118,4.181
20120119,4.11
20120120,4.102
20120123,4.062
20120124,4.022
20120125,3.968
20120126,3.827
20120127,3.69
20120130,3.692
20120131,3.673
20120201,3.557
20120202,3.482
20120203,3.544
20120206,3.526
20120207,3.541
20120208,3.583
20120209,3.557
20120210,3.578
20120213,3.525
20120214,3.492
20120215,3.55
20120216,3.568
20120217,3.609
20120220,3.587
20120221,3.638
20120222,3.627
20120223,3.67
20120224,3.685
20120227,3.651
20120228,3.621
20120229,3.594
20120301,3.52
20120302,3.456
20120305,3.489
20120306,3.54
20120307,3.494
20120308,3.424
20120309,3.41
20120312,3.417
20120313,3.386
20120314,3.401
20120315,3.352
20120316,3.314
20120319,3.266
20120320,3.312
20120321,3.339
20120322,3.375
20120323,3.373
20120326,3.331
20120327,3.385
20120328,3.422
20120329,3.465
20120330,3.402
20120402,3.38
20120403,3.364
20120404,3.379
20120405,3.433
20120409,3.433
20120410,3.48
20120411,3.436
20120412,3.362
20120413,3.385
20120416,3.438
20120417,3.402
20120418,3.384
20120419,3.439
20120420,3.47
20120423,3.49
20120424,3.426
20120425,3.387
20120426,3.361
20120427,3.352
20120430,3.299
20120501,3.299
20120502,3.29
20120503,3.206
20120504,3.195
20120507,3.155
20120508,3.142
20120509,3.244
20120510,3.196
20120511,3.168
20120514,3.213
20120515,3.26
20120516,3.256
20120517,3.315
20120518,3.329
20120521,3.299
20120522,3.245
20120523,3.242
20120524,3.081
20120525,3.064
20120528,3.086
20120529,3.083
20120530,3.065
20120531,2.957
20120601,2.821
20120604,2.837
20120605,2.823
20120606,2.861
20120607,3.014
20120608,2.983
20120611,3.046
20120612,3.204
20120613,3.228
20120614,3.189
20120615,3.092
20120618,3.135
20120619,3.197
20120620,3.205
20120621,3.189
20120622,3.171
20120625,3.112
20120626,3.114
20120627,3.224
20120628,3.233
20120629,3.192
20120702,3.032
20120703,2.947
20120704,2.946
20120705,2.928
20120706,2.794
