Date,Rate
20080805,7.88
20080806,7.66
20080807,7.62
20080808,7.65
20080811,7.79
20080812,7.77
20080813,7.73
20080814,7.68
20080815,7.75
20080818,7.74
20080819,7.7
20080821,7.68
20080822,7.75
20080825,7.8
20080826,7.87
20080827,7.85
20080828,7.91
20080829,7.93
20080901,7.85
20080902,8.01
20080903,8.02
20080904,7.98
20080905,8.09
20080908,8.02
20080909,7.95
20080910,7.97
20080911,7.82
20080912,7.82
20080915,8.12
20080916,8.24
20080917,8.07
20080918,8.29
20080919,7.91
20080922,7.82
20080923,7.87
20080924,7.89
20080925,7.93
20080926,7.93
20080929,8.04
20080930,8.17
20081001,8.03
20081002,8.15
20081003,8.33
20081006,8.54
20081007,8.69
20081008,9
20081009,9.51
20081010,10.78
20081013,9.82
20081014,9.5
20081015,9.48
20081016,9.73
20081017,9.65
20081020,9.97
20081021,10.1
20081022,10.41
20081027,10.63
20081028,10.72
20081029,10.56
20081030,9.65
20081031,9.79
20081103,9.87
20081104,9.8
20081105,8.85
20081106,8.86
20081107,9.26
20081110,9.26
20081111,9.5
20081112,9.9
20081113,9.96
20081114,9.65
20081117,9.5
20081118,9.67
20081119,9.76
20081120,9.73
20081121,9.23
20081124,9.26
20081125,9.1
20081126,8.91
20081127,8.85
20081128,8.86
20081201,8.87
20081202,8.88
20081203,8.86
20081204,8.45
20081205,8.46
20081208,8.5
20081209,8.25
20081210,8.25
20081211,7.9
20081212,7.92
20081215,8.2
20081216,8.18
20081217,8.17
20081218,8.18
20081219,8.18
20081222,8.19
20081223,8.2
20081229,8.15
20081230,8.22
20081231,8.15
20090105,8.3
20090106,8.29
20090107,8.33
20090108,8.7
20090109,9.02
20090112,9.05
20090113,9.22
20090114,9.05
20090115,8.99
20090116,8.56
20090119,8.59
20090120,8.64
20090121,8.58
20090122,8.31
20090123,8.75
20090126,8.79
20090127,8.58
20090128,8.78
20090129,9.09
20090130,9.66
20090202,9.59
20090203,9.59
20090204,9.95
20090205,9.95
20090206,10.4
20090209,10.34
20090210,9.74
20090211,9.87
20090212,9.84
20090213,9.9
20090216,10.36
20090217,11.1
20090218,11.76
20090219,11.74
20090220,11.84
20090223,11.73
20090224,11.5
20090225,11.43
20090226,11.48
20090227,10.85
20090302,11.02
20090303,11.15
20090304,11.44
20090305,11.66
20090306,12.47
20090309,12.31
20090310,12.13
20090312,11.68
20090313,11.16
20090316,11.07
20090317,11.01
20090318,11.47
20090319,11.98
20090320,11.97
20090323,11.96
20090324,11.32
20090325,11.24
20090326,11.42
20090327,11.87
20090330,11.91
20090331,12.25
20090401,11.92
20090402,11.47
20090403,11.21
20090406,10.64
20090407,10.68
20090408,10.28
20090409,9.9
20090410,9.94
20090414,10.34
20090415,10.31
20090417,10.72
20090420,10.98
20090421,10.92
20090422,10.64
20090423,10.56
20090424,10.57
20090427,10.55
20090428,10.58
20090429,10.32
20090430,10.26
20090504,10.31
20090505,10.05
20090506,10.08
20090507,9.72
20090508,9.73
20090511,9.71
20090512,9.71
20090513,9.97
20090514,10.48
20090515,10.45
20090518,10.38
20090519,9.97
20090520,9.93
20090521,9.87
20090522,9.91
20090525,9.94
20090526,9.95
20090527,9.9
20090528,9.97
20090529,9.97
20090602,9.94
20090603,9.98
20090604,10.37
20090605,10.43
20090608,10.44
20090609,10.4
20090610,10.08
20090611,10.13
20090612,10.12
20090615,10.07
20090616,10.22
20090617,10.21
20090618,10.21
20090619,10.21
20090622,10.16
20090623,10.21
20090624,10.15
20090625,10.04
20090626,9.97
20090629,9.98
20090630,9.74
20090701,9.55
20090702,9.21
20090703,9.21
20090706,9.3
20090707,9.26
20090708,9.26
20090709,9.01
20090710,8.99
20090713,9.05
20090714,8.86
20090715,8.72
20090716,8.52
20090717,8.58
20090720,8.6
20090721,8.54
20090722,8.5
20090723,8.47
20090724,8.42
20090727,8.41
20090728,8.34
20090729,8.57
20090730,8.65
20090731,8.53
20090803,8.5
20090804,8.48
20090805,8.43
20090806,8.51
20090807,8.61
20090810,8.53
20090811,8.57
20090812,8.7
20090813,8.5
20090814,8.51
20090817,8.63
20090818,8.55
20090819,8.49
20090824,8.05
20090825,8.05
20090826,8.04
20090827,8.11
20090828,8.15
20090831,8.14
20090901,8.18
20090902,8.26
20090903,8.17
20090904,8.15
20090907,8.1
20090908,8.03
20090909,8.04
20090910,8.16
20090911,8.09
20090914,8.16
20090915,8.07
20090916,7.93
20090917,7.68
20090918,7.71
20090921,7.75
20090922,7.76
20090923,7.74
20090924,7.65
20090925,7.64
20090928,7.57
20090929,7.62
20090930,7.63
20091001,7.65
20091002,7.84
20091005,7.81
20091006,7.77
20091007,7.77
20091008,7.69
20091009,7.7
20091012,7.68
20091013,7.47
20091014,7.45
20091015,7.25
20091016,7.33
20091019,7.32
20091020,7.11
20091021,7.1
20091022,7.08
20091026,7.08
20091027,7.17
20091028,7.42
20091029,7.46
20091030,7.38
20091102,7.43
20091103,7.7
20091104,7.59
20091105,7.54
20091106,7.45
20091109,7.36
20091110,7.18
20091111,7.2
20091112,7.38
20091113,7.21
20091116,7.25
20091117,7.17
20091118,7.24
20091119,7.3
20091120,7.44
20091123,7.38
20091124,7.35
20091125,7.32
20091126,7.39
20091127,7.59
20091130,7.46
20091201,7.52
20091202,7.46
20091203,7.45
20091204,7.44
20091207,7.44
20091208,7.46
20091209,7.51
20091210,7.5
20091211,7.5
20091214,7.55
20091215,7.6
20091216,7.62
20091217,7.87
20091218,7.87
20091221,7.95
20091222,7.94
20091228,7.95
20091229,7.95
20091230,7.98
20091231,7.92
20100104,7.96
20100105,7.77
20100106,7.79
20100107,7.6
20100108,7.53
20100111,7.44
20100112,7.46
20100113,7.51
20100114,7.51
20100115,7.53
20100118,7.53
20100119,7.5
20100120,7.58
20100121,7.67
20100122,7.69
20100125,7.65
20100126,7.67
20100127,7.65
20100128,7.65
20100129,7.66
20100201,7.66
20100202,7.6
20100203,7.48
20100204,7.66
20100205,7.92
20100208,7.87
20100209,7.83
20100210,7.82
20100211,7.76
20100212,7.74
20100215,7.76
20100216,7.74
20100217,7.66
20100218,7.65
20100219,7.71
20100222,7.66
20100223,7.64
20100224,7.63
20100225,7.52
20100226,7.51
20100301,7.46
20100302,7.44
20100303,7.38
20100304,7.41
20100305,7.33
20100308,7.34
20100309,7.31
20100310,7.28
20100311,7.26
20100312,7.22
20100316,7.22
20100317,7.15
20100318,7.05
20100319,7.06
20100322,7.18
20100323,7.06
20100324,6.96
20100325,6.9
20100326,6.87
20100329,6.88
20100330,6.84
20100331,6.86
20100401,6.8
20100402,6.74
20100406,6.73
20100407,6.72
20100408,6.78
20100409,6.77
20100412,6.64
20100413,6.57
20100414,6.38
20100415,6.4
20100416,6.35
20100419,6.45
20100420,6.45
20100421,6.42
20100422,6.45
20100423,6.48
20100426,6.39
20100427,6.44
20100428,6.75
20100429,6.73
20100430,6.62
20100503,6.57
20100504,6.85
20100505,6.94
20100506,7.15
20100507,7.47
20100510,6.85
20100511,6.89
20100512,6.78
20100513,6.79
20100514,6.95
20100517,7.12
20100518,7.05
20100519,7.15
20100520,7.16
20100521,7.26
20100525,7.33
20100526,7.4
20100527,7.35
20100528,7.2
20100531,7.23
20100601,7.35
20100602,7.35
20100603,7.39
20100604,8.08
20100607,8.11
20100608,7.65
20100609,7.54
20100610,7.57
20100611,7.45
20100614,7.45
20100615,7.48
20100616,7.52
20100617,7.61
20100618,7.61
20100621,7.56
20100622,7.56
20100623,7.6
20100624,7.67
20100625,7.64
20100628,7.64
20100629,7.73
20100630,7.69
20100701,7.65
20100702,7.59
20100705,7.55
20100706,7.41
20100707,7.39
20100708,7.31
20100709,7.34
20100712,7.39
20100713,7.37
20100714,7.33
20100715,7.35
20100716,7.34
20100719,7.5
20100720,7.57
20100721,7.45
20100722,7.34
20100723,7.4
20100726,7.39
20100727,7.26
20100728,7.26
20100729,7.22
20100730,7.24
20100802,7.21
20100803,7.15
20100804,7.19
20100805,7.11
20100806,7.09
20100809,7.09
20100810,7.06
20100811,7.12
20100812,7.08
20100813,7.05
20100816,7.05
20100817,6.89
20100818,6.64
20100819,6.62
20100823,6.78
20100824,6.96
20100825,6.92
20100826,7.2
20100827,7.35
20100830,7.31
20100831,7.62
20100901,7.37
20100902,7.37
20100903,7.37
20100906,7.27
20100907,7.37
20100908,7.47
20100909,7.16
20100910,7.07
20100913,7.03
20100914,7
20100915,6.88
20100916,6.94
20100917,6.89
20100920,6.89
20100921,6.86
20100922,6.86
20100923,6.93
20100924,6.89
20100927,6.79
20100928,6.81
20100929,6.79
20100930,6.79
20101001,6.65
20101004,6.62
20101005,6.64
20101006,6.56
20101007,6.75
20101008,6.74
20101011,6.73
20101012,6.71
20101013,6.66
20101014,6.95
20101015,6.95
20101018,6.95
20101019,7
20101020,7.03
20101021,7.01
20101022,7.03
20101025,6.98
20101026,7
20101027,7.14
20101028,7.08
20101029,7.03
20101102,6.99
20101103,6.98
20101104,7
20101105,7.04
20101108,7.05
20101109,7.13
20101110,7.1
20101111,7.16
20101112,7.18
20101115,7.16
20101116,7.24
20101117,7.3
20101118,7.29
20101119,7.29
20101122,7.27
20101123,7.53
20101124,7.66
20101125,7.81
20101126,8.12
20101129,8.18
20101130,8.44
20101201,8.18
20101202,8.08
20101203,8.02
20101206,8.06
20101207,7.95
20101208,7.93
20101209,7.88
20101210,7.9
20101213,7.95
20101214,7.89
20101215,7.87
20101216,7.78
20101217,7.76
20101220,7.79
20101221,7.85
20101222,7.84
20101227,7.85
20101228,7.87
20101229,7.92
20101230,7.97
20101231,7.95
20110103,7.92
20110104,7.84
20110105,7.86
20110106,7.86
20110107,7.96
20110110,8.17
20110111,8.1
20110112,7.9
20110113,7.81
20110114,7.85
20110117,7.83
20110118,7.58
20110119,7.59
20110120,7.59
20110121,7.61
20110124,7.59
20110125,7.52
20110126,7.28
20110127,7.22
20110128,7.25
20110131,7.32
20110201,7.24
20110202,7.19
20110203,7.24
20110204,7.33
20110207,7.27
20110208,7.29
20110209,7.4
20110210,7.5
20110211,7.52
20110214,7.49
20110215,7.45
20110216,7.45
20110217,7.44
20110218,7.4
20110221,7.47
20110222,7.52
20110223,7.48
20110224,7.49
20110225,7.44
20110228,7.25
20110301,7.3
20110302,7.25
20110303,7.22
20110304,7.3
20110307,7.3
20110308,7.4
20110309,7.39
20110310,7.44
20110311,7.48
20110316,7.36
20110317,7.38
20110318,7.34
20110321,7.29
20110322,7.28
20110323,7.26
20110324,7.2
20110325,7.16
20110328,7.16
20110329,7.22
20110330,7.21
20110331,7.19
20110401,7.19
20110404,7.16
20110405,7.06
20110406,6.96
20110407,7.01
20110408,6.98
20110411,6.95
20110412,7.05
20110413,7.06
20110414,7.08
20110415,7.09
20110418,7.1
20110419,7.16
20110420,7.03
20110421,7.04
20110426,7.04
20110427,7.01
20110428,7
20110502,7
20110503,7.06
20110504,7.09
20110505,7.1
20110506,7.05
20110509,7.04
20110510,7.07
20110511,7.03
20110512,7.12
20110513,7.11
20110516,7.16
20110517,7.17
20110518,7.14
20110519,7.03
20110520,7.01
20110523,7.13
20110524,7.14
20110525,7.13
20110526,7.15
20110527,7.23
20110530,7.23
20110531,7.19
20110601,7.2
20110602,7.2
20110603,7.16
20110606,7.16
20110607,7.08
20110608,7.05
20110609,7.06
20110610,7.04
20110614,7.03
20110615,7.05
20110616,7.33
20110617,7.25
20110620,7.29
20110621,7.25
20110622,7.23
20110623,7.46
20110624,7.4
20110627,7.44
20110628,7.35
20110629,7.34
20110630,7.31
20110701,7.31
20110704,7.31
20110705,7.29
20110706,7.28
20110707,7.28
20110708,7.21
20110711,7.26
20110712,7.39
20110713,7.39
20110714,7.36
20110715,7.38
20110718,7.41
20110719,7.37
20110720,7.36
20110721,7.36
20110722,7.34
20110725,7.41
20110726,7.37
20110727,7.38
20110728,7.43
20110729,7.5
20110801,7.46
20110802,7.54
20110803,7.67
20110804,7.67
20110805,8.03
20110808,7.98
20110809,7.99
20110810,7.79
20110811,7.72
20110812,7.61
20110815,7.6
20110816,7.5
20110817,7.22
20110818,7.04
20110819,7.25
20110822,7.21
20110823,7.13
20110824,7.2
20110825,7.34
20110826,7.4
20110829,7.34
20110830,7.34
20110831,7.35
20110901,7.33
20110902,7.34
20110905,7.33
20110906,7.06
20110907,6.92
20110908,6.92
20110909,7.12
20110912,7.47
20110913,7.4
20110914,7.66
20110915,7.63
20110916,7.59
20110919,7.78
20110920,7.94
20110921,8.04
20110922,8.12
20110923,8.32
20110926,8.21
20110927,7.79
20110928,7.85
20110929,8.05
20110930,8.14
20111003,8.27
20111004,8.46
20111005,8.2
20111006,8.01
20111007,7.97
20111010,7.81
20111011,7.83
20111012,7.66
20111013,7.68
20111014,7.68
20111017,7.63
20111018,7.82
20111019,7.76
20111020,7.87
20111021,7.99
20111024,7.78
20111025,7.75
20111026,7.75
20111027,7.91
20111028,7.79
20111102,8.03
20111103,8.16
20111104,8.16
20111107,8.1
20111108,8.1
20111109,8.21
20111110,8.22
20111111,8.33
20111114,8.64
20111115,8.63
20111116,8.7
20111117,8.74
20111118,8.3
20111121,8.39
20111122,8.32
20111123,8.54
20111124,8.83
20111125,9.56
20111128,9.03
20111129,9.32
20111130,8.92
20111201,8.69
20111202,8.52
20111205,8.39
20111206,8.47
20111207,8.54
20111208,8.68
20111209,8.79
20111212,8.94
20111213,8.85
20111214,8.92
20111215,8.92
20111216,8.97
20111219,9
20111220,8.96
20111221,8.86
20111222,9.3
20111223,9.3
20111227,9.29
20111228,9.38
20111229,9.79
20111230,9.75
20120102,10.04
20120103,10.32
20120104,10.58
20120105,10.69
20120106,9.98
20120109,9.69
20120110,9.73
20120111,9.48
20120112,9.29
20120113,9.48
20120116,9.6
20120117,9.71
20120118,9.48
20120119,9.18
20120120,9.31
20120123,9.26
20120124,9.14
20120125,8.9
20120126,8.75
20120127,8.77
20120130,8.93
20120131,8.89
20120201,8.88
20120202,8.79
20120203,8.7
20120206,8.6
20120207,8.53
20120208,8.31
20120209,8.45
20120210,8.65
20120213,8.5
20120214,8.61
20120215,8.27
20120216,8.5
20120217,8.42
20120220,8.38
20120221,8.49
20120222,8.82
20120223,8.83
20120224,8.65
20120227,8.86
20120228,8.73
20120229,8.57
20120301,8.4
20120302,8.43
20120305,8.6
20120306,8.64
20120307,8.7
20120308,8.63
20120309,8.65
20120312,8.68
20120313,8.66
20120314,8.61
20120319,8.62
20120320,8.69
20120321,8.73
20120322,8.88
20120323,8.93
20120326,8.94
20120327,8.82
20120328,8.93
20120329,9.01
20120330,9.06
20120402,8.89
20120403,8.86
20120404,8.97
20120405,9.03
20120410,9.04
20120411,8.97
20120412,8.91
20120413,8.97
20120416,8.98
20120417,8.96
20120418,8.88
20120419,8.87
20120420,8.83
20120423,8.89
20120424,8.9
20120425,7.97
20120426,7.97
20120427,7.98
20120502,7.98
20120503,7.96
20120504,7.99
20120507,8.1
20120508,8.08
20120509,8.19
20120510,8.2
20120511,8.2
20120514,8.24
20120515,8.22
20120516,8.43
20120517,8.49
20120518,8.54
20120521,8.47
20120522,8.41
20120523,8.62
20120524,8.54
20120525,8.48
20120529,8.47
20120530,8.53
20120531,8.71
20120601,8.95
20120604,8.86
20120605,8.83
20120606,8.73
20120607,8.28
20120608,8.37
20120611,8.43
20120612,8.46
20120613,8.49
20120614,8.51
20120615,8.45
20120618,8.19
20120619,8.08
20120620,8.05
20120621,7.93
20120622,8.01
20120625,8.02
20120626,7.97
20120627,8
20120628,7.87
20120629,7.9
20120702,7.8
20120703,7.82
20120704,7.75
20120705,7.75
20120706,7.85
