Date,Rate
20080318,4.366
20080319,4.325
20080320,4.291
20080321,4.3
20080324,4.303
20080325,4.407
20080326,4.417
20080327,4.456
20080328,4.451
20080331,4.418
20080401,4.441
20080402,4.441
20080403,4.453
20080404,4.411
20080407,4.463
20080408,4.476
20080409,4.465
20080410,4.463
20080411,4.385
20080414,4.393
20080415,4.463
20080416,4.532
20080417,4.573
20080418,4.612
20080421,4.587
20080422,4.613
20080423,4.612
20080424,4.653
20080425,4.637
20080428,4.652
20080429,4.593
20080430,4.569
20080501,4.565
20080502,4.621
20080505,4.583
20080506,4.547
20080507,4.569
20080508,4.474
20080509,4.437
20080512,4.463
20080513,4.517
20080514,4.592
20080515,4.607
20080516,4.553
20080519,4.603
20080520,4.568
20080521,4.629
20080522,4.653
20080523,4.646
20080526,4.669
20080527,4.677
20080528,4.721
20080529,4.81
20080530,4.785
20080602,4.743
20080603,4.816
20080604,4.776
20080605,4.851
20080606,4.823
20080609,4.917
20080610,4.953
20080611,4.978
20080612,5.024
20080613,5.064
20080616,5.056
20080617,5.033
20080618,5.024
20080619,5.077
20080620,5.032
20080623,5.011
20080624,5.02
20080625,5.029
20080626,4.943
20080627,4.974
20080630,5.072
20080701,5.06
20080702,5.084
20080703,4.995
20080704,4.936
20080707,4.878
20080708,4.896
20080709,4.887
20080710,4.864
20080711,4.878
20080714,4.855
20080715,4.84
20080716,4.865
20080717,4.919
20080718,5.037
20080721,5.081
20080722,5.085
20080723,5.092
20080724,5.008
20080725,5.045
20080728,4.968
20080729,4.922
20080730,4.872
20080731,4.811
20080801,4.802
20080804,4.788
20080805,4.763
20080806,4.788
20080807,4.709
20080808,4.715
20080811,4.732
20080812,4.696
20080813,4.681
20080814,4.675
20080815,4.64
20080818,4.624
20080819,4.644
20080820,4.61
20080821,4.657
20080822,4.699
20080825,4.612
20080826,4.608
20080827,4.671
20080828,4.675
20080829,4.671
20080901,4.621
20080902,4.641
20080903,4.632
20080904,4.583
20080905,4.539
20080908,4.599
20080909,4.589
20080910,4.593
20080911,4.62
20080912,4.691
20080915,4.602
20080916,4.572
20080917,4.591
20080918,4.684
20080919,4.796
20080922,4.816
20080923,4.794
20080924,4.719
20080925,4.774
20080926,4.721
20080929,4.657
20080930,4.712
20081001,4.673
20081002,4.598
20081003,4.569
20081006,4.411
20081007,4.412
20081008,4.497
20081009,4.577
20081010,4.701
20081013,4.737
20081014,4.685
20081015,4.617
20081016,4.577
20081017,4.545
20081020,4.531
20081021,4.478
20081022,4.388
20081023,4.413
20081024,4.44
20081027,4.482
20081028,4.479
20081029,4.604
20081030,4.652
20081031,4.824
20081103,4.764
20081104,4.74
20081105,4.67
20081106,4.592
20081107,4.451
20081110,4.439
20081111,4.422
20081112,4.412
20081113,4.425
20081114,4.373
20081117,4.384
20081118,4.356
20081119,4.26
20081120,4.117
20081121,4.125
20081124,4.17
20081125,4.1
20081126,4.034
20081127,4.053
20081128,4.028
20081201,3.972
20081202,3.852
20081203,3.83
20081204,3.954
20081205,3.943
20081208,4.088
20081209,4.149
20081210,4.133
20081211,4.122
20081212,4.229
20081215,4.188
20081216,4.109
20081217,3.948
20081218,3.935
20081219,3.965
20081222,3.942
20081223,3.953
20081224,3.954
20081225,3.948
20081226,3.948
20081229,3.933
20081230,3.975
20081231,3.973
20090101,3.982
20090102,3.964
20090105,4.012
20090106,4.168
20090107,4.164
20090108,4.11
20090109,4.009
20090112,4.058
20090113,4.12
20090114,4.101
20090115,4.188
20090116,4.203
20090119,4.251
20090120,4.396
20090121,4.461
20090122,4.699
20090123,4.751
20090126,4.746
20090127,4.66
20090128,4.568
20090129,4.513
20090130,4.588
20090202,4.563
20090203,4.572
20090204,4.468
20090205,4.446
20090206,4.46
20090209,4.435
20090210,4.395
20090211,4.394
20090212,4.381
20090213,4.485
20090216,4.594
20090217,4.605
20090218,4.582
20090219,4.541
20090220,4.445
20090223,4.491
20090224,4.533
20090225,4.465
20090226,4.605
20090227,4.579
20090302,4.527
20090303,4.774
20090304,4.821
20090305,4.664
20090306,4.675
20090309,4.691
20090310,4.733
20090311,4.74
20090312,4.703
20090313,4.708
20090316,4.702
20090317,4.722
20090318,4.754
20090319,4.622
20090320,4.497
20090323,4.547
20090324,4.651
20090325,4.601
20090326,4.548
20090327,4.545
20090330,4.543
20090331,4.553
20090401,4.545
20090402,4.645
20090403,4.611
20090406,4.559
20090407,4.596
20090408,4.602
20090409,4.61
20090410,4.617
20090413,4.628
20090414,4.568
20090415,4.529
20090416,4.54
20090417,4.589
20090420,4.477
20090421,4.507
20090422,4.538
20090423,4.434
20090424,4.427
20090427,4.399
20090428,4.376
20090429,4.334
20090430,4.325
20090501,4.316
20090504,4.281
20090505,4.205
20090506,4.18
20090507,4.228
20090508,4.252
20090511,4.186
20090512,4.203
20090513,4.236
20090514,4.263
20090515,4.198
20090518,4.185
20090519,4.218
20090520,4.226
20090521,4.252
20090522,4.332
20090525,4.353
20090526,4.398
20090527,4.384
20090528,4.438
20090529,4.414
20090601,4.454
20090602,4.448
20090603,4.428
20090604,4.578
20090605,4.632
20090608,4.594
20090609,4.582
20090610,4.6
20090611,4.599
20090612,4.556
20090615,4.468
20090616,4.485
20090617,4.454
20090618,4.511
20090619,4.462
20090622,4.44
20090623,4.486
20090624,4.459
20090625,4.442
20090626,4.417
20090629,4.39
20090630,4.395
20090701,4.404
20090702,4.341
20090703,4.358
20090706,4.333
20090707,4.327
20090708,4.344
20090709,4.312
20090710,4.272
20090713,4.299
20090714,4.318
20090715,4.328
20090716,4.297
20090717,4.318
20090720,4.261
20090721,4.203
20090722,4.181
20090723,4.206
20090724,4.183
20090727,4.155
20090728,4.106
20090729,4.042
20090730,4.023
20090731,3.928
20090803,3.964
20090804,3.959
20090805,3.933
20090806,3.978
20090807,4.054
20090810,4.004
20090811,4.002
20090812,4.043
20090813,4.019
20090814,3.953
20090817,3.934
20090818,3.924
20090819,3.906
20090820,3.896
20090821,3.925
20090824,3.908
20090825,3.862
20090826,3.85
20090827,3.849
20090828,3.881
20090831,3.893
20090901,3.923
20090902,3.945
20090903,3.992
20090904,3.992
20090907,3.989
20090908,3.986
20090909,4.004
20090910,3.933
20090911,3.871
20090914,3.879
20090915,3.892
20090916,3.916
20090917,3.95
20090918,3.94
20090921,3.961
20090922,3.962
20090923,3.938
20090924,3.865
20090925,3.829
20090928,3.831
20090929,3.829
20090930,3.851
20091001,3.869
20091002,3.823
20091005,3.792
20091006,3.796
20091007,3.769
20091008,3.76
20091009,3.827
20091012,3.81
20091013,3.821
20091014,3.858
20091015,3.921
20091016,3.889
20091019,3.895
20091020,3.823
20091021,3.851
20091022,3.837
20091023,3.893
20091026,3.895
20091027,3.821
20091028,3.8
20091029,3.87
20091030,3.793
20091102,3.768
20091103,3.78
20091104,3.816
20091105,3.837
20091106,3.863
20091109,3.814
20091110,3.775
20091111,3.764
20091112,3.782
20091113,3.817
20091116,3.804
20091117,3.759
20091118,3.779
20091119,3.801
20091120,3.807
20091123,3.814
20091124,3.79
20091125,3.81
20091126,3.786
20091127,3.791
20091130,3.754
20091201,3.727
20091202,3.73
20091203,3.737
20091204,3.766
20091207,3.765
20091208,3.795
20091209,3.911
20091210,3.922
20091211,3.897
20091214,3.859
20091215,3.914
20091216,3.864
20091217,3.859
20091218,3.923
20091221,4.009
20091222,3.992
20091223,4.012
20091224,4.008
20091225,4.009
20091228,4.04
20091229,4.043
20091230,4.075
20091231,4.069
20100101,4.077
20100104,4.064
20100105,4.049
20100106,4.072
20100107,4.043
20100108,3.997
20100111,4.005
20100112,4.007
20100113,4.067
20100114,4.184
20100115,4.191
20100118,4.191
20100119,4.2
20100120,4.267
20100121,4.251
20100122,4.307
20100125,4.197
20100126,4.14
20100127,4.255
20100128,4.417
20100129,4.41
20100201,4.393
20100202,4.486
20100203,4.693
20100204,4.755
20100205,4.733
20100208,4.772
20100209,4.626
20100210,4.55
20100211,4.418
20100212,4.431
20100215,4.438
20100216,4.455
20100217,4.378
20100218,4.426
20100219,4.406
20100222,4.37
20100223,4.284
20100224,4.281
20100225,4.284
20100226,4.215
20100301,4.094
20100302,4.06
20100303,4.054
20100304,4.058
20100305,4.066
20100308,4.058
20100309,4.066
20100310,4.034
20100311,4.239
20100312,4.235
20100315,4.259
20100316,4.25
20100317,4.258
20100318,4.289
20100319,4.315
20100322,4.328
20100323,4.295
20100324,4.338
20100325,4.39
20100326,4.294
20100329,4.274
20100330,4.27
20100331,4.219
20100401,4.175
20100402,4.169
20100405,4.169
20100406,4.245
20100407,4.281
20100408,4.374
20100409,4.365
20100412,4.344
20100413,4.35
20100414,4.43
20100415,4.395
20100416,4.478
20100419,4.596
20100420,4.646
20100421,4.772
20100422,4.958
20100423,4.971
20100426,5.228
20100427,5.709
20100428,5.809
20100429,5.477
20100430,5.139
20100503,5.135
20100504,5.469
20100505,5.806
20100506,6.14
20100507,6.285
20100510,4.651
20100511,4.526
20100512,4.582
20100513,4.568
20100514,4.65
20100517,4.702
20100518,4.623
20100519,4.593
20100520,4.618
20100521,4.641
20100524,4.625
20100525,4.622
20100526,4.7
20100527,4.71
20100528,4.705
20100531,4.681
20100601,4.785
20100602,4.907
20100603,5.032
20100604,5.13
20100607,5.2
20100608,5.228
20100609,5.234
20100610,5.162
20100611,5.1
20100614,5.226
20100615,5.451
20100616,5.61
20100617,5.587
20100618,5.604
20100621,5.623
20100622,5.623
20100623,5.724
20100624,5.698
20100625,5.737
20100628,5.72
20100629,5.723
20100630,5.699
20100701,5.58
20100702,5.37
20100705,5.314
20100706,5.389
20100707,5.436
20100708,5.414
20100709,5.383
20100712,5.393
20100713,5.487
20100714,5.567
20100715,5.526
20100716,5.461
20100719,5.479
20100720,5.465
20100721,5.456
20100722,5.539
20100723,5.549
20100726,5.504
20100727,5.199
20100728,5.082
20100729,5.104
20100730,5.193
20100802,5.161
20100803,5.108
20100804,5.116
20100805,5.076
20100806,5.011
20100809,5
20100810,5.079
20100811,5.155
20100812,5.14
20100813,5.23
20100816,5.203
20100817,5.175
20100818,5.127
20100819,5.179
20100820,5.215
20100823,5.257
20100824,5.246
20100825,5.386
20100826,5.415
20100827,5.495
20100830,5.453
20100831,5.446
20100901,5.484
20100902,5.529
20100903,5.602
20100906,5.67
20100907,5.795
20100908,5.804
20100909,5.757
20100910,5.773
20100913,5.731
20100914,5.715
20100915,5.77
20100916,5.958
20100917,6.085
20100920,6.394
20100921,6.304
20100922,6.143
20100923,6.302
20100924,6.391
20100927,6.417
20100928,6.512
20100929,6.473
20100930,6.303
20101001,6.127
20101004,6.079
20101005,6.209
20101006,6.23
20101007,6.277
20101008,6.235
20101011,6.168
20101012,6.224
20101013,6.185
20101014,6.055
20101015,5.74
20101018,5.529
20101019,5.599
20101020,5.732
20101021,5.864
20101022,5.862
20101025,5.687
20101026,5.636
20101027,5.856
20101028,5.939
20101029,5.952
20101101,6.102
20101102,6.239
20101103,6.297
20101104,6.607
20101105,6.515
20101108,6.776
20101109,6.763
20101110,7.036
20101111,7.035
20101112,6.744
20101115,6.739
20101116,6.765
20101117,6.707
20101118,6.76
20101119,6.747
20101122,6.721
20101123,6.906
20101124,7.016
20101125,7.023
20101126,6.987
20101129,7.033
20101130,6.974
20101201,6.645
20101202,6.141
20101203,5.931
20101206,5.945
20101207,5.981
20101208,6.079
20101209,6.085
20101210,6.256
20101213,6.303
20101214,6.378
20101215,6.426
20101216,6.455
20101217,6.458
20101220,6.46
20101221,6.525
20101222,6.563
20101223,6.614
20101224,6.627
20101227,6.667
20101228,6.6
20101229,6.647
20101230,6.608
20101231,6.601
20110103,6.62
20110104,6.617
20110105,6.65
20110106,6.957
20110107,7.104
20110110,6.979
20110111,6.9
20110112,6.789
20110113,6.749
20110114,6.816
20110117,6.818
20110118,7.07
20110119,7.061
20110120,6.832
20110121,6.883
20110124,6.934
20110125,7.054
20110126,7.13
20110127,7.108
20110128,7.072
20110131,7.048
20110201,6.932
20110202,6.901
20110203,6.989
20110204,7.055
20110207,7.165
20110208,7.236
20110209,7.361
20110210,7.296
20110211,7.312
20110214,7.422
20110215,7.41
20110216,7.4
20110217,7.453
20110218,7.497
20110221,7.451
20110222,7.452
20110223,7.465
20110224,7.503
20110225,7.545
20110228,7.509
20110301,7.45
20110302,7.465
20110303,7.522
20110304,7.475
20110307,7.558
20110308,7.626
20110309,7.629
20110310,7.498
20110311,7.601
20110314,7.44
20110315,7.411
20110316,7.504
20110317,7.566
20110318,7.37
20110321,7.367
20110322,7.494
20110323,7.631
20110324,7.661
20110325,7.786
20110328,7.926
20110329,7.994
20110330,8.101
20110331,8.408
20110401,8.514
20110404,8.591
20110405,8.767
20110406,8.538
20110407,8.599
20110408,8.663
20110411,8.624
20110412,8.635
20110413,8.743
20110414,8.882
20110415,8.997
20110418,9.081
20110419,9.087
20110420,9.28
20110421,9.501
20110422,9.501
20110425,9.501
20110426,9.601
20110427,9.621
20110428,9.659
20110429,9.643
20110502,9.631
20110503,9.576
20110504,9.521
20110505,9.692
20110506,9.557
20110509,9.672
20110510,9.712
20110511,9.423
20110512,9.261
20110513,9.215
20110516,8.971
20110517,9.006
20110518,9.187
20110519,9.112
20110520,9.386
20110523,9.65
20110524,9.759
20110525,9.73
20110526,9.622
20110527,9.586
20110530,9.755
20110531,9.61
20110601,9.729
20110602,9.654
20110603,9.805
20110606,9.729
20110607,9.938
20110608,10.115
20110609,10.289
20110610,10.434
20110613,10.668
20110614,10.754
20110615,10.68
20110616,10.87
20110617,10.907
20110620,11.15
20110621,11.126
20110622,11.136
20110623,11.424
20110624,11.383
20110627,11.681
20110628,11.504
20110629,11.09
20110630,10.896
20110701,10.94
20110704,10.91
20110705,11.021
20110706,13.064
20110707,12.91
20110708,12.928
20110711,13.382
20110712,12.413
20110713,12.556
20110714,12.63
20110715,12.68
20110718,12.675
20110719,12.637
20110720,11.905
20110721,11.61
20110722,10.953
20110725,10.959
20110726,11.084
20110727,10.867
20110728,10.837
20110729,10.851
20110801,10.909
20110802,11.059
20110803,11.192
20110804,11.301
20110805,10.97
20110808,10.63
20110809,10.454
20110810,10.29
20110811,10.505
20110812,10.392
20110815,10.514
20110816,10.52
20110817,10.464
20110818,10.493
20110819,10.596
20110822,10.755
20110823,10.983
20110824,11.175
20110825,11.181
20110826,11.171
20110829,11.111
20110830,10.426
20110831,10.382
20110901,10.137
20110902,10.268
20110905,10.735
20110906,10.86
20110907,10.979
20110908,11.012
20110909,11.137
20110912,11.304
20110913,11.363
20110914,11.354
20110915,11.276
20110916,11.18
20110919,11.252
20110920,11.66
20110921,11.674
20110922,11.706
20110923,11.813
20110926,12.033
20110927,12.062
20110928,11.584
20110929,11.163
20110930,10.933
20111003,11.156
20111004,11.235
20111005,11.209
20111006,11.206
20111007,11.251
20111010,11.416
20111011,11.546
20111012,11.572
20111013,11.594
20111014,11.643
20111017,11.787
20111018,11.89
20111019,12.062
20111020,12.134
20111021,12.284
20111024,12.38
20111025,12.451
20111026,12.331
20111027,12.079
20111028,11.803
20111031,11.793
20111101,11.8
20111102,11.796
20111103,11.965
20111104,11.88
20111107,11.886
20111108,11.603
20111109,11.601
20111110,11.449
20111111,11.629
20111114,11.457
20111115,11.294
20111116,11.295
20111117,11.304
20111118,11.305
20111121,11.298
20111122,11.277
20111123,11.313
20111124,12.211
20111125,12.643
20111128,13.454
20111129,13.605
20111130,14.053
20111201,13.987
20111202,13.969
20111205,13.396
20111206,13.228
20111207,12.944
20111208,12.951
20111209,12.994
20111212,12.992
20111213,12.985
20111214,13.033
20111215,13.077
20111216,13.038
20111219,13.071
20111220,13.183
20111221,13.088
20111222,13.195
20111223,13.197
20111226,13.197
20111227,13.132
20111228,13.361
20111229,13.398
20111230,13.361
20120102,13.364
20120103,13.366
20120104,13.461
20120105,13.462
20120106,13.25
20120109,13.065
20120110,13.02
20120111,12.748
20120112,12.396
20120113,12.457
20120116,14.409
20120117,14.246
20120118,14.536
20120119,14.584
20120120,14.617
20120123,14.438
20120124,14.185
20120125,14.597
20120126,14.799
20120127,15.22
20120130,17.393
20120131,16.399
20120201,15.221
20120202,14.805
20120203,13.425
20120206,13.648
20120207,13.642
20120208,13.534
20120209,13.354
20120210,12.481
20120213,11.925
20120214,12.026
20120215,12.055
20120216,12.179
20120217,12.267
20120220,12.255
20120221,12.433
20120222,12.548
20120223,12.461
20120224,12.77
20120227,12.913
20120228,13.022
20120229,13.751
20120301,13.716
20120302,13.808
20120305,13.85
20120306,13.935
20120307,13.905
20120308,13.86
20120309,13.849
20120312,13.649
20120313,13.71
20120314,13.721
20120315,13.733
20120316,13.656
20120319,13.564
20120320,12.715
20120321,12.555
20120322,12.647
20120323,12.584
20120326,12.221
20120327,11.454
20120328,11.282
20120329,11.337
20120330,11.529
20120402,11.666
20120403,11.84
20120404,12.054
20120405,12.236
20120409,12.236
20120410,12.321
20120411,12.458
20120412,12.533
20120413,12.555
20120416,12.679
20120417,12.496
20120418,12.431
20120419,12.156
20120420,11.728
20120423,11.494
20120424,11.473
20120425,11.352
20120426,10.934
20120427,10.488
20120430,10.626
20120501,10.604
20120502,10.588
20120503,10.751
20120504,11.099
20120507,11.238
20120508,11.297
20120509,11.533
20120510,11.133
20120511,10.938
20120514,11.113
20120515,11.421
20120516,11.769
20120517,11.84
20120518,12.248
20120521,12.394
20120522,12.267
20120523,12.327
20120524,12.445
20120525,12.244
20120528,12.177
20120529,12.021
20120530,11.895
20120531,12.026
20120601,11.965
20120604,11.958
20120605,11.981
20120606,11.634
20120607,11.356
20120608,11.069
20120611,10.666
20120612,10.616
20120613,10.698
20120614,10.687
20120615,10.523
20120618,10.515
20120619,10.484
20120620,10.43
20120621,10.15
20120622,9.493
20120625,9.678
20120626,9.67
20120627,10.138
20120628,10.178
20120629,10.161
20120702,10.12
20120703,10.084
20120704,10.073
20120705,10.166
20120706,10.21
