Date,Rate
20080527,4.488
20080528,4.528
20080529,4.616
20080530,4.592
20080602,4.537
20080603,4.611
20080604,4.572
20080605,4.653
20080606,4.607
20080609,4.699
20080610,4.729
20080611,4.757
20080612,4.797
20080613,4.825
20080616,4.815
20080617,4.789
20080618,4.785
20080619,4.844
20080620,4.79
20080623,4.771
20080624,4.778
20080625,4.786
20080626,4.703
20080627,4.712
20080630,4.81
20080701,4.791
20080702,4.834
20080703,4.741
20080704,4.688
20080707,4.627
20080708,4.628
20080709,4.618
20080710,4.602
20080711,4.629
20080714,4.594
20080715,4.592
20080716,4.603
20080717,4.66
20080718,4.785
20080721,4.823
20080722,4.816
20080723,4.823
20080724,4.732
20080725,4.78
20080728,4.693
20080729,4.647
20080730,4.594
20080731,4.534
20080801,4.525
20080804,4.519
20080805,4.494
20080806,4.516
20080807,4.429
20080808,4.424
20080811,4.436
20080812,4.392
20080813,4.377
20080814,4.378
20080815,4.343
20080818,4.328
20080819,4.352
20080820,4.308
20080821,4.363
20080822,4.407
20080825,4.309
20080826,4.301
20080827,4.369
20080828,4.38
20080829,4.38
20080901,4.332
20080902,4.348
20080903,4.347
20080904,4.279
20080905,4.231
20080908,4.292
20080909,4.283
20080910,4.289
20080911,4.311
20080912,4.409
20080915,4.309
20080916,4.274
20080917,4.292
20080918,4.353
20080919,4.48
20080922,4.522
20080923,4.493
20080924,4.415
20080925,4.474
20080926,4.419
20080929,4.288
20080930,4.345
20081001,4.326
20081002,4.251
20081003,4.229
20081006,4.043
20081007,4.042
20081008,4.099
20081009,4.164
20081010,4.299
20081013,4.349
20081014,4.343
20081015,4.32
20081016,4.28
20081017,4.233
20081020,4.226
20081021,4.157
20081022,4.054
20081023,4.059
20081024,4.028
20081027,4.051
20081028,4.058
20081029,4.132
20081030,4.127
20081031,4.302
20081103,4.262
20081104,4.235
20081105,4.183
20081106,4.031
20081107,3.972
20081110,3.967
20081111,3.951
20081112,3.923
20081113,4.044
20081114,3.996
20081117,3.998
20081118,3.96
20081119,3.879
20081120,3.785
20081121,3.809
20081124,3.874
20081125,3.785
20081126,3.704
20081127,3.711
20081128,3.678
20081201,3.62
20081202,3.503
20081203,3.482
20081204,3.549
20081205,3.502
20081208,3.636
20081209,3.71
20081210,3.65
20081211,3.645
20081212,3.732
20081215,3.655
20081216,3.611
20081217,3.465
20081218,3.452
20081219,3.472
20081222,3.405
20081223,3.408
20081224,3.404
20081225,3.403
20081226,3.403
20081229,3.363
20081230,3.41
20081231,3.414
20090101,3.415
20090102,3.391
20090105,3.467
20090106,3.619
20090107,3.642
20090108,3.58
20090109,3.472
20090112,3.467
20090113,3.48
20090114,3.423
20090115,3.395
20090116,3.44
20090119,3.524
20090120,3.561
20090121,3.572
20090122,3.681
20090123,3.793
20090126,3.887
20090127,3.807
20090128,3.731
20090129,3.756
20090130,3.806
20090202,3.799
20090203,3.824
20090204,3.796
20090205,3.778
20090206,3.792
20090209,3.813
20090210,3.751
20090211,3.645
20090212,3.562
20090213,3.596
20090216,3.555
20090217,3.512
20090218,3.516
20090219,3.602
20090220,3.528
20090223,3.524
20090224,3.515
20090225,3.529
20090226,3.664
20090227,3.661
20090302,3.592
20090303,3.631
20090304,3.719
20090305,3.596
20090306,3.537
20090309,3.564
20090310,3.624
20090311,3.664
20090312,3.595
20090313,3.609
20090316,3.66
20090317,3.703
20090318,3.733
20090319,3.584
20090320,3.51
20090323,3.556
20090324,3.66
20090325,3.635
20090326,3.605
20090327,3.584
20090330,3.579
20090331,3.553
20090401,3.553
20090402,3.725
20090403,3.746
20090406,3.709
20090407,3.722
20090408,3.725
20090409,3.752
20090410,3.733
20090413,3.732
20090414,3.691
20090415,3.633
20090416,3.662
20090417,3.744
20090420,3.626
20090421,3.624
20090422,3.652
20090423,3.636
20090424,3.615
20090427,3.59
20090428,3.575
20090429,3.554
20090430,3.59
20090501,3.59
20090504,3.627
20090505,3.596
20090506,3.625
20090507,3.765
20090508,3.802
20090511,3.746
20090512,3.783
20090513,3.733
20090514,3.723
20090515,3.762
20090518,3.763
20090519,3.82
20090520,3.81
20090521,3.821
20090522,3.869
20090525,3.918
20090526,3.941
20090527,3.95
20090528,4.011
20090529,3.953
20090601,4.013
20090602,3.991
20090603,3.914
20090604,3.989
20090605,4.053
20090608,4.003
20090609,3.965
20090610,4.006
20090611,4.014
20090612,3.965
20090615,3.868
20090616,3.876
20090617,3.836
20090618,3.899
20090619,3.845
20090622,3.8
20090623,3.834
20090624,3.814
20090625,3.787
20090626,3.756
20090629,3.719
20090630,3.729
20090701,3.759
20090702,3.687
20090703,3.703
20090706,3.67
20090707,3.757
20090708,3.728
20090709,3.74
20090710,3.698
20090713,3.706
20090714,3.734
20090715,3.791
20090716,3.753
20090717,3.809
20090720,3.795
20090721,3.73
20090722,3.73
20090723,3.762
20090724,3.773
20090727,3.773
20090728,3.706
20090729,3.696
20090730,3.696
20090731,3.569
20090803,3.618
20090804,3.622
20090805,3.604
20090806,3.641
20090807,3.751
20090810,3.685
20090811,3.667
20090812,3.67
20090813,3.645
20090814,3.555
20090817,3.529
20090818,3.543
20090819,3.525
20090820,3.518
20090821,3.564
20090824,3.556
20090825,3.524
20090826,3.492
20090827,3.504
20090828,3.52
20090831,3.537
20090901,3.545
20090902,3.554
20090903,3.59
20090904,3.583
20090907,3.583
20090908,3.622
20090909,3.676
20090910,3.607
20090911,3.529
20090914,3.55
20090915,3.56
20090916,3.596
20090917,3.621
20090918,3.628
20090921,3.645
20090922,3.659
20090923,3.624
20090924,3.564
20090925,3.525
20090928,3.533
20090929,3.513
20090930,3.537
20091001,3.526
20091002,3.481
20091005,3.473
20091006,3.506
20091007,3.469
20091008,3.458
20091009,3.533
20091012,3.514
20091013,3.526
20091014,3.581
20091015,3.649
20091016,3.618
20091019,3.619
20091020,3.548
20091021,3.61
20091022,3.579
20091023,3.622
20091026,3.627
20091027,3.55
20091028,3.541
20091029,3.621
20091030,3.533
20091102,3.542
20091103,3.571
20091104,3.605
20091105,3.629
20091106,3.649
20091109,3.598
20091110,3.565
20091111,3.567
20091112,3.588
20091113,3.619
20091116,3.582
20091117,3.533
20091118,3.547
20091119,3.55
20091120,3.534
20091123,3.552
20091124,3.513
20091125,3.517
20091126,3.439
20091127,3.434
20091130,3.419
20091201,3.414
20091202,3.422
20091203,3.446
20091204,3.487
20091207,3.443
20091208,3.412
20091209,3.424
20091210,3.464
20091211,3.471
20091214,3.436
20091215,3.478
20091216,3.423
20091217,3.383
20091218,3.383
20091221,3.438
20091222,3.492
20091223,3.526
20091224,3.525
20091225,3.522
20091228,3.56
20091229,3.563
20091230,3.595
20091231,3.593
20100101,3.594
20100104,3.605
20100105,3.592
20100106,3.607
20100107,3.581
20100108,3.572
20100111,3.543
20100112,3.523
20100113,3.528
20100114,3.54
20100115,3.504
20100118,3.49
20100119,3.512
20100120,3.477
20100121,3.454
20100122,3.463
20100125,3.452
20100126,3.437
20100127,3.447
20100128,3.462
20100129,3.461
20100201,3.447
20100202,3.454
20100203,3.482
20100204,3.43
20100205,3.483
20100208,3.505
20100209,3.547
20100210,3.521
20100211,3.533
20100212,3.498
20100215,3.52
20100216,3.523
20100217,3.508
20100218,3.539
20100219,3.568
20100222,3.537
20100223,3.439
20100224,3.413
20100225,3.405
20100226,3.403
20100301,3.406
20100302,3.411
20100303,3.433
20100304,3.425
20100305,3.446
20100308,3.453
20100309,3.434
20100310,3.451
20100311,3.475
20100312,3.462
20100315,3.448
20100316,3.422
20100317,3.407
20100318,3.432
20100319,3.42
20100322,3.392
20100323,3.374
20100324,3.412
20100325,3.481
20100326,3.476
20100329,3.456
20100330,3.438
20100331,3.42
20100401,3.401
20100402,3.397
20100405,3.398
20100406,3.473
20100407,3.444
20100408,3.416
20100409,3.462
20100412,3.462
20100413,3.435
20100414,3.427
20100415,3.422
20100416,3.377
20100419,3.377
20100420,3.393
20100421,3.385
20100422,3.376
20100423,3.371
20100426,3.36
20100427,3.266
20100428,3.322
20100429,3.332
20100430,3.289
20100503,3.328
20100504,3.23
20100505,3.15
20100506,3.134
20100507,3.15
20100510,3.224
20100511,3.216
20100512,3.207
20100513,3.189
20100514,3.116
20100517,3.121
20100518,3.078
20100519,3.013
20100520,2.932
20100521,2.919
20100524,2.911
20100525,2.85
20100526,2.917
20100527,2.962
20100528,2.941
20100531,2.921
20100601,2.962
20100602,2.976
20100603,3.027
20100604,3.011
20100607,3.052
20100608,3.068
20100609,3.057
20100610,3.071
20100611,3.025
20100614,3.094
20100615,3.11
20100616,3.116
20100617,3.093
20100618,3.11
20100621,3.107
20100622,3.067
20100623,3.079
20100624,3.061
20100625,3.092
20100628,3.111
20100629,3.067
20100630,3.05
20100701,2.998
20100702,2.98
20100705,2.923
20100706,2.958
20100707,2.969
20100708,2.978
20100709,2.962
20100712,2.931
20100713,2.966
20100714,2.989
20100715,2.993
20100716,2.952
20100719,2.995
20100720,2.973
20100721,2.971
20100722,2.986
20100723,2.998
20100726,3.026
20100727,3.031
20100728,3.012
20100729,2.991
20100730,2.945
20100802,2.968
20100803,2.886
20100804,2.871
20100805,2.82
20100806,2.772
20100809,2.778
20100810,2.819
20100811,2.722
20100812,2.72
20100813,2.721
20100816,2.661
20100817,2.68
20100818,2.635
20100819,2.604
20100820,2.582
20100823,2.596
20100824,2.508
20100825,2.482
20100826,2.486
20100827,2.535
20100830,2.471
20100831,2.467
20100901,2.559
20100902,2.569
20100903,2.633
20100906,2.635
20100907,2.575
20100908,2.594
20100909,2.625
20100910,2.692
20100913,2.718
20100914,2.701
20100915,2.75
20100916,2.833
20100917,2.781
20100920,2.823
20100921,2.805
20100922,2.71
20100923,2.661
20100924,2.701
20100927,2.631
20100928,2.614
20100929,2.627
20100930,2.659
20101001,2.654
20101004,2.635
20101005,2.648
20101006,2.584
20101007,2.636
20101008,2.668
20101011,2.676
20101012,2.659
20101013,2.693
20101014,2.7
20101015,2.762
20101018,2.769
20101019,2.802
20101020,2.833
20101021,2.884
20101022,2.874
20101025,2.835
20101026,2.878
20101027,2.929
20101028,2.934
20101029,2.913
20101101,2.882
20101102,2.88
20101103,2.824
20101104,2.826
20101105,2.852
20101108,2.847
20101109,2.863
20101110,2.895
20101111,2.897
20101112,2.955
20101115,2.98
20101116,3.044
20101117,3.019
20101118,3.116
20101119,3.103
20101122,3.059
20101123,3.002
20101124,3.102
20101125,3.132
20101126,3.138
20101129,3.213
20101130,3.154
20101201,3.249
20101202,3.237
20101203,3.264
20101206,3.258
20101207,3.32
20101208,3.367
20101209,3.299
20101210,3.296
20101213,3.319
20101214,3.35
20101215,3.374
20101216,3.413
20101217,3.394
20101220,3.326
20101221,3.339
20101222,3.311
20101223,3.351
20101224,3.35
20101227,3.391
20101228,3.349
20101229,3.413
20101230,3.359
20101231,3.362
20110103,3.341
20110104,3.284
20110105,3.335
20110106,3.348
20110107,3.333
20110110,3.334
20110111,3.362
20110112,3.428
20110113,3.416
20110114,3.404
20110117,3.424
20110118,3.492
20110119,3.459
20110120,3.503
20110121,3.491
20110124,3.477
20110125,3.476
20110126,3.529
20110127,3.569
20110128,3.527
20110131,3.534
20110201,3.575
20110202,3.613
20110203,3.595
20110204,3.62
20110207,3.625
20110208,3.63
20110209,3.665
20110210,3.663
20110211,3.665
20110214,3.677
20110215,3.67
20110216,3.615
20110217,3.576
20110218,3.619
20110221,3.55
20110222,3.511
20110223,3.503
20110224,3.5
20110225,3.522
20110228,3.547
20110301,3.561
20110302,3.578
20110303,3.694
20110304,3.633
20110307,3.623
20110308,3.668
20110309,3.658
20110310,3.615
20110311,3.564
20110314,3.564
20110315,3.472
20110316,3.429
20110317,3.513
20110318,3.527
20110321,3.566
20110322,3.597
20110323,3.596
20110324,3.611
20110325,3.636
20110328,3.641
20110329,3.683
20110330,3.69
20110331,3.713
20110401,3.724
20110404,3.719
20110405,3.74
20110406,3.758
20110407,3.733
20110408,3.781
20110411,3.778
20110412,3.731
20110413,3.736
20110414,3.743
20110415,3.704
20110418,3.613
20110419,3.605
20110420,3.636
20110421,3.607
20110422,3.606
20110425,3.606
20110426,3.61
20110427,3.645
20110428,3.577
20110429,3.562
20110502,3.565
20110503,3.594
20110504,3.625
20110505,3.55
20110506,3.502
20110509,3.459
20110510,3.466
20110511,3.467
20110512,3.45
20110513,3.419
20110516,3.458
20110517,3.438
20110518,3.471
20110519,3.477
20110520,3.437
20110523,3.402
20110524,3.449
20110525,3.414
20110526,3.355
20110527,3.343
20110530,3.339
20110531,3.388
20110601,3.332
20110602,3.314
20110603,3.356
20110606,3.337
20110607,3.408
20110608,3.41
20110609,3.388
20110610,3.333
20110613,3.33
20110614,3.377
20110615,3.342
20110616,3.34
20110617,3.365
20110620,3.387
20110621,3.399
20110622,3.358
20110623,3.311
20110624,3.295
20110627,3.35
20110628,3.361
20110629,3.395
20110630,3.409
20110701,3.412
20110704,3.405
20110705,3.4
20110706,3.486
20110707,3.487
20110708,3.414
20110711,3.364
20110712,3.42
20110713,3.461
20110714,3.429
20110715,3.37
20110718,3.355
20110719,3.351
20110720,3.387
20110721,3.439
20110722,3.414
20110725,3.39
20110726,3.338
20110727,3.248
20110728,3.275
20110729,3.225
20110801,3.152
20110802,3.172
20110803,3.201
20110804,3.171
20110805,3.153
20110808,3.151
20110809,3.228
20110810,3.073
20110811,3.05
20110812,2.98
20110815,2.961
20110816,2.966
20110817,2.829
20110818,2.745
20110819,2.758
20110822,2.766
20110823,2.791
20110824,2.849
20110825,2.868
20110826,2.823
20110829,2.894
20110830,2.825
20110831,2.915
20110901,2.871
20110902,2.759
20110905,2.679
20110906,2.689
20110907,2.668
20110908,2.574
20110909,2.484
20110912,2.525
20110913,2.589
20110914,2.672
20110915,2.71
20110916,2.604
20110919,2.617
20110920,2.618
20110921,2.616
20110922,2.517
20110923,2.559
20110926,2.595
20110927,2.69
20110928,2.724
20110929,2.695
20110930,2.602
20111003,2.571
20111004,2.555
20111005,2.662
20111006,2.748
20111007,2.754
20111010,2.868
20111011,2.893
20111012,2.982
20111013,2.957
20111014,3.131
20111017,3.054
20111018,3.136
20111019,3.205
20111020,3.152
20111021,3.245
20111024,3.317
20111025,3.182
20111026,3.068
20111027,3.127
20111028,3.159
20111031,3.102
20111101,2.954
20111102,3.089
20111103,3.12
20111104,3.051
20111107,3.084
20111108,3.095
20111109,3.199
20111110,3.466
20111111,3.386
20111114,3.424
20111115,3.683
20111116,3.711
20111117,3.636
20111118,3.468
20111121,3.471
20111122,3.533
20111123,3.692
20111124,3.722
20111125,3.691
20111128,3.61
20111129,3.521
20111130,3.391
20111201,3.105
20111202,3.268
20111205,3.133
20111206,3.24
20111207,3.215
20111208,3.357
20111209,3.265
20111212,3.282
20111213,3.265
20111214,3.191
20111215,3.085
20111216,3.057
20111219,3.097
20111220,3.103
20111221,3.125
20111222,3.072
20111223,3.012
20111226,3.012
20111227,2.977
20111228,3.008
20111229,3.09
20111230,3.148
20120102,3.236
20120103,3.288
20120104,3.313
20120105,3.35
20120106,3.366
20120109,3.314
20120110,3.249
20120111,3.159
20120112,3.04
20120113,3.075
20120116,3.031
20120117,3.118
20120118,3.137
20120119,3.138
20120120,3.089
20120123,3.143
20120124,3.164
20120125,3.15
20120126,3.099
20120127,3.034
20120130,3.029
20120131,3.05
20120201,3.036
20120202,2.903
20120203,2.901
20120206,2.882
20120207,2.908
20120208,2.913
20120209,2.892
20120210,2.917
20120213,2.911
20120214,2.95
20120215,3.012
20120216,2.989
20120217,3.007
20120220,2.991
20120221,2.996
20120222,2.966
20120223,2.959
20120224,2.953
20120227,2.961
20120228,2.934
20120229,2.879
20120301,2.771
20120302,2.786
20120305,2.836
20120306,2.871
20120307,2.833
20120308,2.896
20120309,2.893
20120312,2.911
20120313,2.903
20120314,2.933
20120315,2.969
20120316,3.018
20120319,3.003
20120320,3.017
20120321,3.005
20120322,2.994
20120323,2.947
20120326,2.946
20120327,2.958
20120328,2.967
20120329,2.952
20120330,2.89
20120402,2.894
20120403,2.916
20120404,2.953
20120405,2.989
20120409,2.989
20120410,3.001
20120411,2.954
20120412,2.889
20120413,2.95
20120416,3.019
20120417,3.013
20120418,3.013
20120419,3.097
20120420,3.091
20120423,3.099
20120424,3.031
20120425,2.996
20120426,2.978
20120427,3
20120430,2.961
20120501,2.974
20120502,2.967
20120503,2.91
20120504,2.826
20120507,2.795
20120508,2.813
20120509,2.857
20120510,2.819
20120511,2.804
20120514,2.829
20120515,2.899
20120516,2.887
20120517,2.872
20120518,2.852
20120521,2.85
20120522,2.788
20120523,2.741
20120524,2.539
20120525,2.518
20120528,2.537
20120529,2.516
20120530,2.481
20120531,2.356
20120601,2.256
20120604,2.29
20120605,2.324
20120606,2.408
20120607,2.567
20120608,2.513
20120611,2.559
20120612,2.729
20120613,2.734
20120614,2.675
20120615,2.585
20120618,2.613
20120619,2.654
20120620,2.683
20120621,2.642
20120622,2.602
20120625,2.57
20120626,2.631
20120627,2.656
20120628,2.671
20120629,2.686
20120702,2.591
20120703,2.541
20120704,2.541
20120705,2.498
20120706,2.375
