Date,Rate
20080521,4.692
20080522,4.718
20080523,4.703
20080526,4.727
20080527,4.753
20080528,4.798
20080529,4.885
20080530,4.857
20080602,4.814
20080603,4.881
20080604,4.841
20080605,4.918
20080606,4.914
20080609,5.028
20080610,5.072
20080611,5.081
20080612,5.121
20080613,5.182
20080616,5.178
20080617,5.149
20080618,5.128
20080619,5.179
20080620,5.14
20080623,5.133
20080624,5.149
20080625,5.149
20080626,5.072
20080627,5.092
20080630,5.171
20080701,5.151
20080702,5.169
20080703,5.075
20080704,5.014
20080707,4.955
20080708,4.949
20080709,4.936
20080710,4.932
20080711,4.949
20080714,4.931
20080715,4.942
20080716,4.95
20080717,4.997
20080718,5.111
20080721,5.152
20080722,5.152
20080723,5.165
20080724,5.085
20080725,5.131
20080728,5.047
20080729,5.021
20080730,4.965
20080731,4.903
20080801,4.896
20080804,4.884
20080805,4.851
20080806,4.864
20080807,4.778
20080808,4.764
20080811,4.779
20080812,4.76
20080813,4.752
20080814,4.749
20080815,4.721
20080818,4.704
20080819,4.799
20080820,4.749
20080821,4.788
20080822,4.831
20080825,4.753
20080826,4.756
20080827,4.822
20080828,4.819
20080829,4.819
20080901,4.769
20080902,4.776
20080903,4.776
20080904,4.715
20080905,4.683
20080908,4.744
20080909,4.731
20080910,4.736
20080911,4.757
20080912,4.838
20080915,4.766
20080916,4.743
20080917,4.777
20080918,4.854
20080919,4.935
20080922,4.941
20080923,4.931
20080924,4.857
20080925,4.915
20080926,4.884
20080929,4.871
20080930,4.896
20081001,4.832
20081002,4.757
20081003,4.724
20081006,4.576
20081007,4.581
20081008,4.659
20081009,4.738
20081010,4.869
20081013,4.88
20081014,4.856
20081015,4.81
20081016,4.774
20081017,4.743
20081020,4.731
20081021,4.693
20081022,4.629
20081023,4.656
20081024,4.674
20081027,4.722
20081028,4.753
20081029,4.903
20081030,4.984
20081031,5.148
20081103,5.027
20081104,4.873
20081105,4.783
20081106,4.675
20081107,4.609
20081110,4.598
20081111,4.62
20081112,4.664
20081113,4.691
20081114,4.62
20081117,4.681
20081118,4.651
20081119,4.552
20081120,4.441
20081121,4.461
20081124,4.485
20081125,4.439
20081126,4.401
20081127,4.459
20081128,4.462
20081201,4.42
20081202,4.312
20081203,4.294
20081204,4.426
20081205,4.436
20081208,4.534
20081209,4.54
20081210,4.477
20081211,4.492
20081212,4.619
20081215,4.571
20081216,4.46
20081217,4.328
20081218,4.322
20081219,4.36
20081222,4.308
20081223,4.291
20081224,4.29
20081225,4.29
20081226,4.29
20081229,4.323
20081230,4.375
20081231,4.382
20090101,4.381
20090102,4.316
20090105,4.32
20090106,4.456
20090107,4.444
20090108,4.385
20090109,4.331
20090112,4.372
20090113,4.398
20090114,4.397
20090115,4.409
20090116,4.399
20090119,4.421
20090120,4.514
20090121,4.567
20090122,4.653
20090123,4.789
20090126,4.837
20090127,4.846
20090128,4.767
20090129,4.683
20090130,4.714
20090202,4.626
20090203,4.608
20090204,4.531
20090205,4.567
20090206,4.568
20090209,4.545
20090210,4.53
20090211,4.514
20090212,4.491
20090213,4.578
20090216,4.584
20090217,4.55
20090218,4.501
20090219,4.482
20090220,4.435
20090223,4.445
20090224,4.504
20090225,4.565
20090226,4.674
20090227,4.681
20090302,4.597
20090303,4.608
20090304,4.634
20090305,4.511
20090306,4.486
20090309,4.46
20090310,4.494
20090311,4.525
20090312,4.523
20090313,4.517
20090316,4.516
20090317,4.524
20090318,4.532
20090319,4.388
20090320,4.262
20090323,4.338
20090324,4.45
20090325,4.394
20090326,4.381
20090327,4.367
20090330,4.427
20090331,4.394
20090401,4.338
20090402,4.435
20090403,4.404
20090406,4.399
20090407,4.443
20090408,4.44
20090409,4.44
20090410,4.426
20090413,4.426
20090414,4.392
20090415,4.331
20090416,4.321
20090417,4.365
20090420,4.306
20090421,4.337
20090422,4.366
20090423,4.309
20090424,4.31
20090427,4.296
20090428,4.294
20090429,4.274
20090430,4.277
20090501,4.276
20090504,4.253
20090505,4.195
20090506,4.202
20090507,4.231
20090508,4.252
20090511,4.228
20090512,4.318
20090513,4.31
20090514,4.321
20090515,4.294
20090518,4.291
20090519,4.318
20090520,4.302
20090521,4.308
20090522,4.368
20090525,4.404
20090526,4.448
20090527,4.461
20090528,4.544
20090529,4.483
20090601,4.494
20090602,4.509
20090603,4.475
20090604,4.578
20090605,4.618
20090608,4.686
20090609,4.688
20090610,4.736
20090611,4.74
20090612,4.687
20090615,4.602
20090616,4.623
20090617,4.591
20090618,4.627
20090619,4.582
20090622,4.58
20090623,4.612
20090624,4.567
20090625,4.542
20090626,4.508
20090629,4.432
20090630,4.434
20090701,4.441
20090702,4.384
20090703,4.39
20090706,4.386
20090707,4.425
20090708,4.433
20090709,4.462
20090710,4.451
20090713,4.455
20090714,4.467
20090715,4.458
20090716,4.413
20090717,4.41
20090720,4.368
20090721,4.318
20090722,4.315
20090723,4.353
20090724,4.379
20090727,4.346
20090728,4.283
20090729,4.264
20090730,4.253
20090731,4.16
20090803,4.172
20090804,4.163
20090805,4.147
20090806,4.163
20090807,4.213
20090810,4.152
20090811,4.188
20090812,4.192
20090813,4.196
20090814,4.141
20090817,4.122
20090818,4.113
20090819,4.107
20090820,4.083
20090821,4.081
20090824,4.112
20090825,4.062
20090826,4.04
20090827,4.034
20090828,4.054
20090831,4.076
20090901,4.09
20090902,4.106
20090903,4.142
20090904,4.139
20090907,4.149
20090908,4.161
20090909,4.168
20090910,4.114
20090911,4.038
20090914,4.06
20090915,4.06
20090916,4.062
20090917,4.08
20090918,4.075
20090921,4.09
20090922,4.101
20090923,4.105
20090924,4.038
20090925,4
20090928,4.009
20090929,3.998
20090930,4.015
20091001,4.114
20091002,4.06
20091005,4.048
20091006,4.062
20091007,4.023
20091008,4.002
20091009,4.062
20091012,4.053
20091013,4.078
20091014,4.128
20091015,4.202
20091016,4.17
20091019,4.158
20091020,4.09
20091021,4.157
20091022,4.143
20091023,4.19
20091026,4.181
20091027,4.096
20091028,4.082
20091029,4.147
20091030,4.074
20091102,4.063
20091103,4.083
20091104,4.111
20091105,4.123
20091106,4.132
20091109,4.086
20091110,4.042
20091111,4.037
20091112,4.052
20091113,4.098
20091116,4.07
20091117,4.023
20091118,4.04
20091119,4.06
20091120,4.061
20091123,4.062
20091124,4.047
20091125,4.06
20091126,4.054
20091127,4.039
20091130,4.017
20091201,3.987
20091202,3.981
20091203,3.988
20091204,3.999
20091207,3.952
20091208,3.968
20091209,4.012
20091210,4.032
20091211,4.028
20091214,4.008
20091215,4.035
20091216,3.997
20091217,3.967
20091218,3.977
20091221,4.038
20091222,4.027
20091223,4.044
20091224,4.048
20091225,4.046
20091228,4.064
20091229,4.103
20091230,4.141
20091231,4.142
20100101,4.142
20100104,4.108
20100105,4.101
20100106,4.12
20100107,4.094
20100108,4.078
20100111,4.057
20100112,4.055
20100113,4.089
20100114,4.104
20100115,4.073
20100118,4.06
20100119,4.063
20100120,4.075
20100121,4.075
20100122,4.078
20100125,4.046
20100126,4.024
20100127,4.086
20100128,4.149
20100129,4.115
20100201,4.049
20100202,4.056
20100203,4.079
20100204,4.064
20100205,4.064
20100208,4.095
20100209,4.053
20100210,4.022
20100211,4.042
20100212,4.055
20100215,4.064
20100216,4.06
20100217,4.046
20100218,4.068
20100219,4.093
20100222,4.09
20100223,4.029
20100224,4.023
20100225,4.046
20100226,3.996
20100301,3.977
20100302,3.969
20100303,3.968
20100304,3.959
20100305,3.955
20100308,3.954
20100309,3.935
20100310,3.933
20100311,3.958
20100312,3.958
20100315,3.952
20100316,3.934
20100317,3.916
20100318,3.946
20100319,3.954
20100322,3.934
20100323,3.91
20100324,3.92
20100325,3.936
20100326,3.922
20100329,3.918
20100330,3.897
20100331,3.981
20100401,3.952
20100402,3.948
20100405,3.948
20100406,4.013
20100407,4.004
20100408,3.987
20100409,3.999
20100412,3.986
20100413,3.98
20100414,3.986
20100415,3.973
20100416,3.949
20100419,3.95
20100420,3.962
20100421,3.974
20100422,3.999
20100423,4.009
20100426,4.023
20100427,4.048
20100428,4.114
20100429,4.069
20100430,4.015
20100503,4.002
20100504,4.007
20100505,4.066
20100506,4.282
20100507,4.268
20100510,3.969
20100511,3.953
20100512,3.933
20100513,3.867
20100514,3.903
20100517,3.899
20100518,3.898
20100519,3.893
20100520,3.959
20100521,3.934
20100524,3.909
20100525,3.958
20100526,4.019
20100527,4.099
20100528,4.135
20100531,4.144
20100601,4.173
20100602,4.252
20100603,4.291
20100604,4.254
20100607,4.331
20100608,4.293
20100609,4.139
20100610,4.021
20100611,4.028
20100614,4.08
20100615,4.041
20100616,4.051
20100617,4.024
20100618,3.976
20100621,3.98
20100622,4.018
20100623,4.052
20100624,4.033
20100625,4.079
20100628,4.124
20100629,4.13
20100630,4.094
20100701,4.078
20100702,4.022
20100705,4.011
20100706,4.065
20100707,4.083
20100708,4.051
20100709,4.023
20100712,4.031
20100713,4.064
20100714,4.123
20100715,4.13
20100716,4.079
20100719,4.052
20100720,4.001
20100721,4.012
20100722,4.022
20100723,4.024
20100726,3.996
20100727,3.974
20100728,3.982
20100729,3.973
20100730,3.954
20100802,3.92
20100803,3.873
20100804,3.857
20100805,3.833
20100806,3.784
20100809,3.778
20100810,3.854
20100811,3.807
20100812,3.839
20100813,3.872
20100816,3.853
20100817,3.825
20100818,3.751
20100819,3.772
20100820,3.785
20100823,3.777
20100824,3.752
20100825,3.757
20100826,3.767
20100827,3.775
20100830,3.794
20100831,3.826
20100901,3.799
20100902,3.802
20100903,3.808
20100906,3.814
20100907,3.797
20100908,3.792
20100909,3.79
20100910,3.837
20100913,3.881
20100914,3.871
20100915,3.882
20100916,3.912
20100917,3.933
20100920,3.98
20100921,3.934
20100922,3.884
20100923,3.897
20100924,3.925
20100927,3.906
20100928,3.937
20100929,3.937
20100930,3.879
20101001,3.862
20101004,3.825
20101005,3.821
20101006,3.762
20101007,3.789
20101008,3.744
20101011,3.729
20101012,3.73
20101013,3.751
20101014,3.744
20101015,3.759
20101018,3.762
20101019,3.795
20101020,3.797
20101021,3.863
20101022,3.851
20101025,3.796
20101026,3.823
20101027,3.932
20101028,3.933
20101029,3.942
20101101,3.936
20101102,3.962
20101103,3.942
20101104,3.962
20101105,3.976
20101108,4.034
20101109,4.033
20101110,4.102
20101111,4.232
20101112,4.158
20101115,4.149
20101116,4.224
20101117,4.213
20101118,4.298
20101119,4.251
20101122,4.211
20101123,4.266
20101124,4.343
20101125,4.394
20101126,4.417
20101129,4.638
20101130,4.667
20101201,4.51
20101202,4.402
20101203,4.433
20101206,4.5
20101207,4.519
20101208,4.548
20101209,4.539
20101210,4.557
20101213,4.586
20101214,4.616
20101215,4.56
20101216,4.625
20101217,4.642
20101220,4.624
20101221,4.657
20101222,4.666
20101223,4.695
20101224,4.696
20101227,4.719
20101228,4.752
20101229,4.84
20101230,4.821
20101231,4.815
20110103,4.732
20110104,4.63
20110105,4.645
20110106,4.767
20110107,4.797
20110110,4.846
20110111,4.798
20110112,4.787
20110113,4.705
20110114,4.655
20110117,4.72
20110118,4.784
20110119,4.728
20110120,4.779
20110121,4.711
20110124,4.673
20110125,4.739
20110126,4.797
20110127,4.823
20110128,4.78
20110131,4.723
20110201,4.645
20110202,4.536
20110203,4.623
20110204,4.608
20110207,4.691
20110208,4.753
20110209,4.76
20110210,4.769
20110211,4.78
20110214,4.827
20110215,4.8
20110216,4.731
20110217,4.739
20110218,4.795
20110221,4.798
20110222,4.812
20110223,4.827
20110224,4.839
20110225,4.853
20110228,4.842
20110301,4.818
20110302,4.804
20110303,4.907
20110304,4.885
20110307,4.893
20110308,4.957
20110309,4.99
20110310,4.972
20110311,4.866
20110314,4.785
20110315,4.705
20110316,4.69
20110317,4.73
20110318,4.683
20110321,4.721
20110322,4.77
20110323,4.769
20110324,4.757
20110325,4.758
20110328,4.773
20110329,4.793
20110330,4.781
20110331,4.822
20110401,4.803
20110404,4.756
20110405,4.759
20110406,4.744
20110407,4.744
20110408,4.749
20110411,4.712
20110412,4.662
20110413,4.69
20110414,4.717
20110415,4.732
20110418,4.779
20110419,4.756
20110420,4.741
20110421,4.757
20110422,4.757
20110425,4.757
20110426,4.808
20110427,4.814
20110428,4.767
20110429,4.732
20110502,4.71
20110503,4.697
20110504,4.703
20110505,4.678
20110506,4.662
20110509,4.672
20110510,4.638
20110511,4.631
20110512,4.582
20110513,4.607
20110516,4.586
20110517,4.607
20110518,4.63
20110519,4.76
20110520,4.773
20110523,4.806
20110524,4.784
20110525,4.729
20110526,4.713
20110527,4.749
20110530,4.806
20110531,4.781
20110601,4.73
20110602,4.691
20110603,4.629
20110606,4.662
20110607,4.734
20110608,4.76
20110609,4.808
20110610,4.794
20110613,4.794
20110614,4.767
20110615,4.835
20110616,4.848
20110617,4.817
20110620,4.852
20110621,4.813
20110622,4.886
20110623,4.935
20110624,4.977
20110627,4.982
20110628,4.984
20110629,4.944
20110630,4.882
20110701,4.867
20110704,4.912
20110705,4.996
20110706,5.121
20110707,5.175
20110708,5.271
20110711,5.683
20110712,5.567
20110713,5.546
20110714,5.631
20110715,5.757
20110718,5.97
20110719,5.734
20110720,5.604
20110721,5.344
20110722,5.406
20110725,5.661
20110726,5.628
20110727,5.76
20110728,5.827
20110729,5.868
20110801,6.004
20110802,6.129
20110803,6.085
20110804,6.195
20110805,6.086
20110808,5.288
20110809,5.178
20110810,5.097
20110811,5.045
20110812,5.018
20110815,5.033
20110816,4.995
20110817,4.929
20110818,4.954
20110819,4.931
20110822,4.974
20110823,5.006
20110824,5.047
20110825,5.057
20110826,5.072
20110829,5.088
20110830,5.129
20110831,5.136
20110901,5.153
20110902,5.284
20110905,5.557
20110906,5.497
20110907,5.257
20110908,5.274
20110909,5.408
20110912,5.571
20110913,5.711
20110914,5.593
20110915,5.598
20110916,5.512
20110919,5.588
20110920,5.72
20110921,5.758
20110922,5.662
20110923,5.629
20110926,5.646
20110927,5.598
20110928,5.644
20110929,5.576
20110930,5.537
20111003,5.54
20111004,5.494
20111005,5.525
20111006,5.453
20111007,5.521
20111010,5.571
20111011,5.625
20111012,5.741
20111013,5.819
20111014,5.797
20111017,5.797
20111018,5.867
20111019,5.903
20111020,6.018
20111021,5.894
20111024,5.949
20111025,5.952
20111026,5.925
20111027,5.872
20111028,6.023
20111031,6.093
20111101,6.19
20111102,6.19
20111103,6.194
20111104,6.37
20111107,6.656
20111108,6.769
20111109,7.246
20111110,6.886
20111111,6.45
20111114,6.701
20111115,7.068
20111116,7.004
20111117,6.839
20111118,6.642
20111121,6.657
20111122,6.82
20111123,6.969
20111124,7.107
20111125,7.261
20111128,7.233
20111129,7.237
20111130,7.021
20111201,6.652
20111202,6.682
20111205,5.952
20111206,5.87
20111207,5.991
20111208,6.458
20111209,6.36
20111212,6.562
20111213,6.685
20111214,6.796
20111215,6.571
20111216,6.592
20111219,6.838
20111220,6.613
20111221,6.788
20111222,6.917
20111223,6.981
20111226,6.981
20111227,6.998
20111228,6.999
20111229,7.025
20111230,7.108
20120102,6.916
20120103,6.92
20120104,6.939
20120105,7.09
20120106,7.129
20120109,7.159
20120110,7.119
20120111,6.985
20120112,6.632
20120113,6.641
20120116,6.622
20120117,6.503
20120118,6.419
20120119,6.371
20120120,6.247
20120123,6.107
20120124,6.168
20120125,6.231
20120126,6.052
20120127,5.898
20120130,6.094
20120131,5.954
20120201,5.68
20120202,5.603
20120203,5.703
20120206,5.623
20120207,5.594
20120208,5.584
20120209,5.482
20120210,5.611
20120213,5.603
20120214,5.572
20120215,5.738
20120216,5.655
20120217,5.576
20120220,5.479
20120221,5.437
20120222,5.514
20120223,5.544
20120224,5.483
20120227,5.424
20120228,5.352
20120229,5.188
20120301,4.951
20120302,4.907
20120305,4.93
20120306,5.069
20120307,4.939
20120308,4.806
20120309,4.836
20120312,4.914
20120313,4.897
20120314,4.855
20120315,4.861
20120316,4.861
20120319,4.838
20120320,4.902
20120321,4.999
20120322,5.096
20120323,5.044
20120326,5.031
20120327,5.119
20120328,5.105
20120329,5.21
20120330,5.116
20120402,5.105
20120403,5.155
20120404,5.368
20120405,5.453
20120409,5.453
20120410,5.685
20120411,5.534
20120412,5.406
20120413,5.523
20120416,5.592
20120417,5.475
20120418,5.482
20120419,5.614
20120420,5.663
20120423,5.73
20120424,5.675
20120425,5.639
20120426,5.642
20120427,5.64
20120430,5.512
20120501,5.539
20120502,5.546
20120503,5.5
20120504,5.434
20120507,5.404
20120508,5.454
20120509,5.597
20120510,5.518
20120511,5.509
20120514,5.697
20120515,5.864
20120516,5.829
20120517,5.822
20120518,5.81
20120521,5.79
20120522,5.578
20120523,5.667
20120524,5.569
20120525,5.666
20120528,5.741
20120529,5.766
20120530,5.934
20120531,5.895
20120601,5.739
20120604,5.662
20120605,5.644
20120606,5.667
20120607,5.709
20120608,5.772
20120611,6.032
20120612,6.171
20120613,6.216
20120614,6.131
20120615,5.926
20120618,6.082
20120619,5.916
20120620,5.767
20120621,5.748
20120622,5.799
20120625,6.01
20120626,6.181
20120627,6.204
20120628,6.195
20120629,5.819
20120702,5.735
20120703,5.628
20120704,5.768
20120705,5.979
20120706,6.026
