Date,Rate
20081230,4.287
20081231,4.365
20090101,4.366
20090116,4.565
20090119,4.593
20090120,4.535
20090121,4.502
20090122,4.635
20090123,4.747
20090126,4.771
20090127,4.72
20090128,4.722
20090129,4.777
20090130,4.814
20090202,4.764
20090203,4.855
20090204,4.805
20090205,4.918
20090206,4.907
20090209,4.949
20090210,4.83
20090211,4.754
20090212,4.727
20090213,4.742
20090216,4.744
20090217,4.662
20090218,4.67
20090219,4.76
20090220,4.719
20090223,4.714
20090224,4.707
20090225,4.727
20090226,4.792
20090227,4.785
20090302,4.755
20090303,4.766
20090304,4.823
20090305,4.703
20090306,4.703
20090309,4.623
20090310,4.686
20090311,4.775
20090312,4.775
20090313,4.808
20090316,4.808
20090319,4.775
20090320,4.731
20090323,4.755
20090324,4.822
20090325,4.778
20090326,4.779
20090327,4.742
20090330,4.719
20090331,4.76
20090401,4.728
20090402,4.865
20090403,4.871
20090406,4.885
20090407,4.868
20090408,4.91
20090409,4.9
20090414,4.924
20090415,4.924
20090417,4.96
20090420,4.96
20090422,4.871
20090423,4.951
20090424,4.952
20090427,4.902
20090428,4.912
20090429,4.911
20090504,4.92
20090505,4.92
20090512,5.09
20090513,5.039
20090514,5.029
20090515,5.08
20090518,5.033
20090519,5.084
20090520,5.107
20090521,5.045
20090522,5.116
20090525,5.154
20090526,5.163
20090527,5.124
20090528,5.189
20090529,5.189
20090609,5.2
20090612,5.253
20090615,5.194
20090616,5.2
20090617,5.198
20090618,5.254
20090619,5.222
20090622,5.231
20090623,5.285
20090624,5.254
20090625,5.244
20090626,5.244
20090629,5.181
20090630,5.159
20090701,5.168
20090702,5.116
20090703,5.123
20090706,5.111
20090707,5.113
20090708,5.088
20090709,5.115
20090710,5.087
20090713,5.082
20090714,5.082
20090723,5.109
20090724,5.06
20090803,5.029
20090804,5.036
20090805,5.027
20090806,5.047
20090807,5.087
20090810,5.072
20090811,5.076
20090812,5.076
20090814,4.995
20090817,4.957
20090818,4.955
20090819,4.936
20090820,4.935
20090821,4.969
20090824,4.941
20090825,4.94
20090827,4.822
20090828,4.834
20090831,4.83
20090902,4.791
20090903,4.809
20090904,4.813
20090907,4.788
20090908,4.803
20090909,4.866
20090910,4.832
20090911,4.714
20090914,4.736
20090916,4.849
20090917,4.698
20090918,4.6
20090921,4.607
20090922,4.639
20090923,4.618
20090924,4.576
20090925,4.542
20090928,4.535
20090929,4.484
20090930,4.473
20091001,4.438
20091002,4.418
20091005,4.42
20091006,4.45
20091007,4.408
20091008,4.396
20091009,4.456
20091012,4.422
20091013,4.387
20091014,4.431
20091015,4.485
20091016,4.476
20091019,4.487
20091020,4.445
20091021,4.54
20091022,4.416
20091023,4.444
20091026,4.433
20091027,4.337
20091028,4.33
20091029,4.372
20091030,4.284
20091102,4.313
20091103,4.34
20091104,4.363
20091105,4.385
20091106,4.404
20091109,4.406
20091110,4.172
20091111,4.317
20091112,4.309
20091113,4.147
20091116,4.17
20091118,4.179
20091119,4.165
20091120,4.108
20091123,4.186
20091124,4.155
20091125,4.139
20091126,4.105
20091127,4.054
20091130,4.115
20091201,3.985
20091202,4.031
20091203,4.041
20091204,4.114
20091207,4.026
20091208,4.038
20091209,4.011
20091210,4.067
20091211,4.086
20091214,4.073
20091215,4.119
20091216,4.096
20091217,4.038
20091218,4.058
20091221,4.103
20091222,4.122
20091223,4.198
20091228,4.258
20091229,4.254
20091230,4.213
20091231,4.253
20100104,4.182
20100105,4.13
20100107,4.101
20100108,4.088
20100111,4.095
20100112,4.094
20100113,4.089
20100114,4.097
20100115,4.068
20100118,4.052
20100119,4.065
20100120,4.041
20100121,4.041
20100122,4.044
20100125,4.018
20100126,4.026
20100127,4.038
20100128,4.049
20100129,4.037
20100201,4.025
20100202,4.026
20100203,4.049
20100204,4
20100205,4.011
20100208,4.055
20100209,4.073
20100210,4.078
20100211,4.048
20100212,4.057
20100215,4.053
20100216,4.044
20100217,4.038
20100218,4.086
20100219,4.147
20100222,4.102
20100223,4.034
20100224,4.015
20100225,4.038
20100226,4.028
20100301,4.021
20100302,4.033
20100303,4.062
20100304,4.042
20100305,4.05
20100308,4.055
20100309,4.03
20100310,4.037
20100311,4.064
20100312,4.046
20100315,4.025
20100316,4.005
20100317,3.975
20100318,3.993
20100319,3.987
20100322,3.953
20100323,3.939
20100324,3.968
20100325,4.004
20100326,3.997
20100329,3.981
20100330,3.957
20100331,3.931
20100401,3.927
20100406,3.996
20100407,3.972
20100408,3.965
20100409,3.996
20100412,3.989
20100413,3.951
20100414,3.934
20100415,3.931
20100416,3.911
20100419,3.921
20100420,3.959
20100421,3.898
20100422,3.944
20100423,3.942
20100426,3.954
20100427,3.872
20100428,3.93
20100429,3.967
20100430,3.858
20100503,3.931
20100504,3.904
20100505,3.804
20100506,3.896
20100507,3.877
20100510,3.924
20100511,3.951
20100512,3.891
20100513,4.059
20100514,4.029
20100517,4.037
20100518,3.991
20100519,3.998
20100520,3.957
20100521,3.947
20100524,3.958
20100525,3.911
20100526,3.947
20100527,3.972
20100528,3.955
20100531,3.93
20100601,3.962
20100602,3.942
20100603,3.942
20100604,3.954
20100607,3.951
20100608,3.93
20100609,3.953
20100610,3.941
20100611,3.912
20100614,3.975
20100615,3.983
20100616,3.958
20100617,3.959
20100618,3.997
20100621,3.985
20100622,3.937
20100623,3.929
20100624,3.931
20100625,3.943
20100628,3.943
20100629,3.926
20100630,3.933
20100701,3.919
20100702,3.934
20100706,3.927
20100707,3.926
20100708,3.927
20100709,3.927
20100712,3.902
20100713,3.924
20100714,3.914
20100715,3.914
20100716,3.889
20100719,3.949
20100720,3.911
20100721,3.914
20100722,3.966
20100723,3.964
20100726,3.973
20100727,3.934
20100728,3.906
20100729,3.903
20100730,3.871
20100802,3.876
20100803,3.808
20100804,3.806
20100805,3.768
20100806,3.726
20100809,3.739
20100810,3.753
20100811,3.689
20100812,3.716
20100813,3.647
20100816,3.603
20100817,3.639
20100818,3.616
20100819,3.579
20100820,3.536
20100823,3.564
20100824,3.52
20100825,3.561
20100826,3.579
20100827,3.612
20100830,3.603
20100831,3.587
20100902,3.668
20100903,3.726
20100906,3.699
20100907,3.641
20100908,3.677
20100909,3.666
20100910,3.722
20100913,3.673
20100914,3.642
20100916,3.712
20100917,3.682
20100920,3.715
20100921,3.69
20100922,3.639
20100923,3.648
20100924,3.686
20100927,3.65
20100928,3.63
20100929,3.618
20100930,3.626
20101001,3.62
20101004,3.624
20101005,3.658
20101006,3.636
20101007,3.682
20101008,3.667
20101011,3.666
20101012,3.653
20101013,3.656
20101014,3.671
20101015,3.731
20101018,3.75
20101019,3.75
20101020,3.753
20101021,3.779
20101022,3.75
20101025,3.736
20101026,3.753
20101027,3.822
20101028,3.792
20101029,3.761
20101102,3.719
20101103,3.691
20101104,3.695
20101105,3.727
20101108,3.71
20101109,3.725
20101110,3.787
20101111,3.805
20101112,3.833
20101115,3.869
20101116,3.908
20101118,3.975
20101119,3.953
20101122,3.906
20101123,3.853
20101124,3.945
20101125,4.014
20101126,4.056
20101129,4.09
20101130,4.054
20101201,4.123
20101202,4.115
20101203,4.123
20101206,4.101
20101207,4.152
20101208,4.204
20101209,4.168
20101210,4.173
20101213,4.204
20101214,4.251
20101215,4.252
20101216,4.254
20101217,4.221
20101220,4.155
20101221,4.167
20101222,4.13
20101223,4.158
20101227,4.199
20101228,4.168
20101229,4.19
20101230,4.148
20101231,4.138
20110103,4.104
20110104,4.067
20110105,4.108
20110107,4.082
20110110,4.113
20110111,4.137
20110112,4.248
20110113,4.259
20110114,4.281
20110117,4.263
20110118,4.312
20110119,4.293
20110120,4.33
20110121,4.321
20110124,4.316
20110125,4.259
20110126,4.269
20110127,4.285
20110128,4.266
20110131,4.284
20110201,4.242
20110202,4.299
20110203,4.227
20110204,4.254
20110207,4.228
20110208,4.241
20110209,4.287
20110210,4.289
20110211,4.279
20110214,4.27
20110215,4.262
20110216,4.24
20110217,4.209
20110218,4.269
20110221,4.212
20110222,4.189
20110223,4.172
20110224,4.162
20110411,4.475
20110412,4.392
20110413,4.409
20110414,4.414
20110415,4.428
20110418,4.377
20110419,4.344
20110420,4.415
20110421,4.354
20110426,4.394
20110427,4.387
20110428,4.338
20110429,4.364
20110502,4.369
20110503,4.408
20110504,4.399
20110505,4.317
20110506,4.28
20110509,4.206
20110510,4.294
20110511,4.283
20110512,4.274
20110513,4.222
20110516,4.258
20110517,4.244
20110518,4.259
20110519,4.25
20110520,4.213
20110523,4.195
20110524,4.268
20110525,4.231
20110526,4.193
20110527,4.158
20110530,4.171
20110531,4.208
20110601,4.183
20110602,4.157
20110603,4.218
20110606,4.197
20110607,4.221
20110608,4.216
20110609,4.145
20110610,4.113
20110613,4.127
20110614,4.158
20110615,4.137
20110616,4.231
20110617,4.254
20110620,4.272
20110621,4.287
20110622,4.21
20110623,4.169
20110624,4.155
20110627,4.238
20110628,4.228
20110629,4.279
20110630,4.227
20110701,4.22
20110704,4.234
20110706,4.171
20110707,4.214
20110708,4.115
20110711,4.167
20110712,4.208
20110713,4.227
20110714,4.182
20110715,4.175
20110718,4.179
20110719,4.179
20110720,4.261
20110721,4.263
20110722,4.159
20110725,4.273
20110726,4.208
20110727,4.108
20110728,4.122
20110729,4.107
20110801,4.071
20110802,4.098
20110803,4.115
20110804,4.022
20110805,4.131
20110808,4.063
20110809,4.172
20110810,4.035
20110811,4.141
20110812,4.189
20110815,4.159
20110816,4.183
20110817,4.033
20110818,3.932
20110819,3.965
20110822,3.967
20110823,3.963
20110824,3.988
20110825,3.979
20110826,3.954
20110830,3.978
20110831,4.07
20110902,3.91
20110905,3.881
20110906,3.842
20110907,3.894
20110908,3.869
20110909,3.781
20110912,3.809
20110913,3.89
20110914,3.883
20110916,3.845
20110919,3.828
20110920,3.824
20110921,3.827
20110922,3.778
20110923,3.868
20110926,3.897
20110927,3.967
20110928,3.952
20110929,3.949
20110930,3.92
20111003,3.946
20111004,3.889
20111005,3.961
20111006,3.96
20111007,3.999
20111010,4.019
20111011,3.869
20111012,4.007
20111013,3.893
20111014,3.895
20111017,3.86
20111018,3.836
20111019,3.861
20111020,3.88
20111021,3.987
20111024,3.992
20111025,3.975
20111026,3.936
20111027,4.008
20111028,3.942
20111031,3.963
20111102,3.922
20111103,3.958
20111104,3.97
20111107,3.961
20111108,4.017
20111109,3.959
20111110,3.966
20111111,4.115
20111114,3.868
20111115,3.955
20111116,4.219
20111118,4.063
20111121,4.006
20111122,4.504
20111123,4.738
20111124,4.774
20111125,4.789
20111128,4.846
20111129,4.839
20111130,4.867
20111201,4.817
20111202,4.804
20111205,4.737
20111206,4.84
20111207,4.782
20111208,4.739
20111209,4.77
20111212,4.714
20111213,4.711
20111214,4.752
20111215,4.881
20111216,4.869
20111219,4.884
20111220,4.819
20111221,4.814
20111222,4.785
20111223,4.766
20111227,4.713
20111228,4.707
20111229,4.706
20111230,4.675
20120102,4.775
20120103,4.841
20120104,4.739
20120105,4.794
20120109,4.724
20120110,4.706
20120111,4.719
20120112,4.707
20120113,4.689
20120116,4.703
20120117,4.715
20120118,4.65
20120119,4.69
20120120,4.741
20120123,4.743
20120124,4.744
20120125,4.738
20120126,4.688
20120127,4.682
20120130,4.676
20120131,4.639
20120201,4.621
20120202,4.609
20120203,4.598
20120206,4.576
20120207,4.592
20120208,4.623
20120209,4.58
20120210,4.587
20120213,4.582
20120214,4.549
20120215,4.532
20120216,4.58
20120217,4.535
20120220,4.528
20120221,4.574
20120222,4.509
20120223,4.417
20120224,4.085
20120227,4.064
20120228,4.068
20120229,3.985
20120301,3.915
20120302,3.832
20120305,3.837
20120306,3.881
20120307,3.904
20120308,3.891
20120309,3.913
20120312,3.92
20120313,3.947
20120314,3.956
20120315,3.956
20120316,3.955
20120319,3.97
20120320,3.95
20120321,3.904
20120322,3.907
20120323,3.906
20120326,3.835
20120327,3.807
20120328,3.8
20120329,3.8
20120330,3.789
20120402,3.792
20120403,3.768
20120404,3.77
20120405,3.73
20120410,3.711
20120411,3.703
20120412,3.704
20120413,3.698
20120416,3.691
20120417,3.692
20120418,3.68
20120419,3.695
20120420,3.703
20120423,3.726
20120424,3.711
20120425,3.701
20120426,3.694
20120427,3.682
20120430,3.668
20120502,3.642
20120503,3.602
20120504,3.583
20120507,3.492
20120509,3.582
20120510,3.565
20120511,3.56
20120514,3.577
20120515,3.583
20120516,3.64
20120517,3.667
20120518,3.656
20120521,3.636
20120522,3.604
20120523,3.614
20120524,3.699
20120525,3.694
20120528,3.556
20120529,3.694
20120530,3.674
20120531,3.669
20120601,3.645
20120604,3.537
20120605,3.532
20120606,3.604
20120607,3.595
20120608,3.59
20120611,3.574
20120612,3.575
20120613,3.577
20120614,3.58
20120615,3.569
20120618,3.554
20120619,3.515
20120620,3.483
20120621,3.501
20120622,3.5
20120625,3.5
20120626,3.501
20120627,3.502
20120628,3.501
20120629,3.495
20120702,3.433
20120703,3.416
20120706,3.478
